	Bcl6	Cebpg	Eomes	Epas1	Esrra	Ets1	Ets2	Evx1	Foxm1	Foxo1	Gfi1	Irf3	Irf5	Irf7	Irf8	Klf8	Maf	Meis3	Nr3c1	Nr4a2	Runx2	Stat3	Tbx21	Tgif1	Trp53	Vdr	Zeb1
Pde4a	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0
Pde4b	0	0	0.5	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	0
Pde4d	1.0	1.0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0.5	1.0	0	0	1.0	0	1.0	1.0	0	0	0	0	1.0
Pde5a	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0
Pde6d	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pde7b	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	0
Pdgfa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
Pdgfc	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0
Pdha1	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdia5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0
Pdk1	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdlim1	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0.5	0	1.0	0	1.0	0	0	0	0	0	0	0.5	0
Pds5b	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pdzd2	1.0	1.0	0.5	0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0.5	0	0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0
Peli2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0
Pelo	0	1.0	0.5	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	1.0	1.0	0	0	0	0
Per3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
Pfkfb3	0	0	-0.5	0	0	-1.0	-1.0	0	-1.0	0	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0
Pfkm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Pglyrp1	0	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0
Phactr2	0	0	-0.5	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Phactr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Phf13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Phf14	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf20	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	-1.0	0	0	0	0	0	0	0	0
Phf21a	1.0	0	0.5	0	0	1.0	1.0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	1.0	0	0	0	0	0	1.0	0	0
Phf21b	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phgdh	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0.5	0	1.0	0	0	0	0	0	0	0	0	0	1.0
Phip	0	0	-0.5	0	0	0	0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Phka1	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	0	0	0	0
Phkb	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phldb2	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0.5	0	0	1.0	0	1.0	1.0	0	0	0
Phldb3	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0.5	0	0	0	0	0	1.0	0	0	0	0	0	0
Phtf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Phyh	0	0	0	0	0	-1.0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0
Pi15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
Pi4k2a	-1.0	0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pi4k2b	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pi4ka	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigl	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigp	0	0	0	0	0	-1.0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigu	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pik3c2a	1.0	0	0	1.0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Pik3cb	0	0	0	0	-1.0	-1.0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	-0.5	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	0
Pik3r1	0	1.0	0.5	1.0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0.5	0	0	0.5	1.0	1.0	1.0	1.0	0	1.0	0	0	0
Pik3r5	1.0	0	0.5	0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0.5	1.0	1.0	1.0	1.0	0	1.0	0	0	0
Pik3r6	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0
Pip4k2b	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Pip5k1b	0	0	-0.5	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pitpnc1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	0	1.0	0	1.0	0	1.0	1.0	0	1.0	0	0.5	0
Pitpnm2	1.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
Pkd1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkd1l2	-1.0	0	-0.5	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	0	0	0	0
Pkp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Pla1a	-1.0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0
Pla2g16	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0
Plac8	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
Plcb2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Plcg1	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	0	1.0	0	0	0	1.0	0	0
Plcl1	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plcxd2	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Pld3	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0
Plec	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	0
Plek	1.0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	0	0	0	1.0	0	1.0	1.0	1.0	0	0	0.5	0
Plekha1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Plekha2	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	0	0	0	1.0	1.0	0	0	0	0
Plekhf1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
Plekhg6	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plekhm1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	0	1.0	0	0	0	0	0	0	0	0	0	0
Plekhm3	0	0	0.5	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	1.0	0	1.0	1.0	0	0	0	1.0
Plin3	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plk3	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plk4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Plod2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Plscr1	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plscr4	-1.0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	0	0	0	-1.0	0	0	0	0	0
Pltp	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	1.0	0	0	0
Plxna2	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0
Plxnc1	-1.0	0	-0.5	0	0	-1.0	-1.0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0
Pmepa1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0.5	0
Pnn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Pnpla2	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
Poc1b	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	-1.0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0
Pogk	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0
Pola1	-1.0	0	0	0	0	-1.0	0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Poli	-1.0	0	0	0	0	-1.0	0	-1.0	-1.0	-1.0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	-1.0	0	0	0	0	0	0	0	0
Polk	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Polr3k	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Por	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Pou2f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Pou6f1	0	0	0.5	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0
Ppard	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	0	0
Ppat	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
Ppfibp2	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppil1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppm1j	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	1.0	0.5	0
Ppm1k	0	0	-0.5	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Ppm1l	0	0	0	0	0	-1.0	-1.0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Ppp1r14c	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	1.0	0	0
Ppp1r16b	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0.5	0	0	0.5	1.0	0	1.0	1.0	0	1.0	0	0	1.0
Ppp1r3f	0	0	0	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Ppp2r2c	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp2r3a	0	0	-0.5	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0
Ppp3ca	0	0	-0.5	0	0	-1.0	-1.0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	0	0	0	0
Ppp6r2	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pprc1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Ppwd1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pqlc3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pram1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0
Prc1	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Prdm1	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0.5	0
Prdm16	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prdm2	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	1.0	0	0.5	0	1.0	0.5	1.0	0	1.0	0	0	0	0	0	1.0
Preb	0	0	0.5	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1.0	1.0	1.0	0	0	0
Prex1	0	0	0.5	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	0	0.5	1.0
Prf1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Prkab1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Prkag2	-1.0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0
Prkcb	1.0	1.0	0.5	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0.5	1.0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	0.5	1.0
Prkch	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0.5	0	1.0	0.5	1.0	1.0	1.0	1.0	0	1.0	1.0	0	1.0
Prkcq	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0.5	0	1.0	0.5	0	0	1.0	1.0	0	0	0	0	1.0
Prkcz	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Prkd2	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0
Prkdc	-1.0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0
Prmt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	-1.0	0	0	0	0	0	0
Prom1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Prps1l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Prr14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Prr5	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1.0	1.0	0	1.0	1.0	0	0
Prr5l	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0.5	0
Prrc2b	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0.5	0	0	0	0	1.0	0	0	0	0
Prrg1	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0
Prrg2	0	0	-0.5	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Prrg4	-1.0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prrt2	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Prss30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0
Prss51	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	-1.0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0
Prss53	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Prune2	-1.0	0	0	0	-1.0	0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	0
Psd3	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0
Psd4	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	1.0	1.0	0	1.0	0	0
Psen2	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Pstpip1	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	0	0	0	0	-1.0	0	0	0	0	0
Ptafr	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0
Ptdss2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0
Pten	0	0	-0.5	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0
Ptger2	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0	0	0	-1.0	0	0	0	0	-1.0	0	0	-1.0	0	0	0	0	0	0	0
Ptger4	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	1.0
Ptgr2	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptgs1	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
Ptpn1	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	1.0	0	0	0	0	0	1.0	0	0	0	0	0
Ptpn12	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0
Ptpn18	1.0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0.5	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0
Ptpn22	1.0	0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0
Ptpn3	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0	1.0	0	0	1.0
Ptpn4	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	-0.5	0	0	0	-1.0	0	0	0	0	0	0	0	0
Ptpn6	0	0	0	0	0	-1.0	-1.0	0	-1.0	0	-1.0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	0	0	0	0	0
Ptprc	0	0	0.5	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0.5	1.0	1.0	1.0	0	0	1.0	0	0	1.0
Ptprj	1.0	1.0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	1.0	1.0	0	1.0
Ptprs	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptprv	-1.0	0	-0.5	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0
Pts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0
Purg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pxn	1.0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	1.0	0	0.5	1.0	0	0	1.0	0	0	1.0	0	0	0	0.5	1.0
Pydc3	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pydc4	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	1.0
Pygm	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qpct	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0.5	0
Qprt	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qser1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0
Rab11fip1	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab11fip4	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Rab22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
Rab3gap2	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab3ip	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0
Rab8b	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0.5	0	0	1.0	0	0	0	1.0	0	0
Rabgap1	0	0	0	0	0	-1.0	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabgap1l	1.0	0	0.5	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0.5	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0
Rabif	1.0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	1.0	0	0	1.0
Rad50	0	0	0	0	0	-1.0	0	0	0	0	0	-1.0	0	0	-0.5	0	0	0	0	0	0	-1.0	0	0	0	0	0
Rae1	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
Rai14	0	1.0	0.5	0	0	1.0	1.0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	1.0	0	1.0	0	0	0.5	1.0
Ralb	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ralgapa2	-1.0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	-1.0	-1.0	-0.5	0	0	0	0	0	0	-1.0	0	0	0	0	0
Ralgps1	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	0	0	0	0
Rapgef2	-1.0	0	0	0	0	-1.0	-1.0	0	0	-1.0	0	-1.0	-1.0	-1.0	-0.5	0	0	0	-1.0	-1.0	0	-1.0	0	0	0	0	0
Raph1	1.0	0	0.5	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	1.0
Rara	-1.0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0
Rasa2	-1.0	0	-0.5	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	0	0	-1.0	-1.0	0	0	0	0
Rasal3	0	0	0	0	0	-1.0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rasgef1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
Rasgrf1	1.0	1.0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0.5	0	0	0	0	0	0	1.0	0	0	0	0	0
Rasgrp1	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0
Rasgrp2	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
