	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Acsm3	0.0510716423752	0.0337238932513	0.0491894343189	0.486020932023	0.0372812401865	0.0477031440096
Acsm4	0.401837051779	0.539707070862	0.757192657539	0.720611138643	0.937203890985	0.369759945384
Acsm5	0.0912731749291	0.107346026945	0.0328885926106	0.0300497820613	0.031200196905	0.030223468775
Acss1	0.0576676627677	-0.445021025637	0.378747027034	0.0307950085738	0.259795198113	0.91417646734
Acss2	-0.2424455115	0.0138227269816	-0.75969274544	-0.197186353309	-0.222046774029	0.377613023363
Acss2os	-0.172259755783	-0.236281932023	-0.283090981017	-0.285559906857	-0.238916721046	-0.284565549805
Acss3	-0.0236051830388	-0.0213620968675	-0.0315334221285	-0.00568808592865	-0.0457921735687	-0.0428606937406
Acta1	0.464512600072	0.536258960825	0.569926872341	0.346497819472	0.605879568782	0.447059409328
Acta2	-0.0102421442721	-0.0836331654205	1.14308166004	0.161613078248	0.556645146071	0.344680914851
Actb	-0.0646357600084	0.176815330224	0.0332174652436	0.111087923244	0.0626720271444	0.077877234438
Actc1	0.502979761735	0.234867767675	0.280823383728	0.172261486245	0.223071617224	0.171340079392
Actg1	-0.0160354054651	0.0345733309199	0.087471491818	0.165861607386	0.12123545129	0.133185961317
Actg2	0.0262934659654	-0.212758075117	1.92973050705	0.0935846280909	-0.342259571593	0.417128240117
Actl10	-0.59850144401	-0.74495089121	-0.742212892752	-0.652740654801	-0.726631904664	-0.525341810339
Actl11	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.03486911505	0.0372564734376
Actl6a	0.0370609801059	0.110527730067	0.657365532921	-0.0276987438178	0.244241983828	0.100105084915
Actl6b	0.000696103586255	0.00142290949998	0.00808455827695	0.00479254654199	0.00323334395193	0.00148004975801
Actl7a	-0.118108727944	-0.14326374065	-0.142851412346	-0.143274992216	-0.0875675710498	-0.118395659021
Actl7b	0.402653458609	0.733277366962	0.580380796308	0.297250174603	0.355413201217	0.50810777434
Actl9	0.103743919627	0.10398438253	0.104826060055	0.104147804256	0.10227890208	0.103807183509
Actn1	0.0312783044458	0.200396512473	-0.235329935058	-0.159856156018	-0.305305017095	1.31315317441
Actn2	-0.00681222764249	-1.01949265834	-0.998577613681	-1.02946419387	-0.992789434429	-0.154642025956
Actn3	-0.313728347457	-0.310245923308	-0.20173107642	-0.310357040279	-0.309887176325	-0.310623426342
Actn4	-0.219836392032	-0.0423884783749	-0.203435869471	-0.0154702818211	0.105348517842	-0.123030284132
Actr10	0.459798298254	0.493120188817	0.0693818144031	0.223961550108	-0.00438674465259	0.01698992373
Actr1a	-0.0740361334343	0.323618280034	0.184747183511	0.01357087132	0.210762695415	-0.0722444777716
Actr1b	-0.0649985544642	0.0625112248448	0.201989563988	0.307192158685	0.00348322128263	0.365171446179
Actr2	0.367075240624	0.35662870544	0.128994977527	0.288459915172	-0.000410187145168	0.134030794469
Actr3	0.136642168231	0.132047705177	0.126300697359	0.143940630515	-0.0412420202155	0.226428316913
Actr3b	0.219603302546	0.475233043245	0.29541178827	0.344651623641	0.285928859574	0.265440914557
Actr5	0.155293836906	0.0980131902237	0.389927248253	0.524057522792	0.599706354947	0.598980467987
Actr6	-0.135880635431	0.0311969718888	0.0578449218638	-0.284777378973	0.259989640206	-0.261638184508
Actr8	-0.191755728435	-0.327110233601	0.572652047977	-0.619044614415	-1.1103304869	-0.746350452459
Actrt3	0.103632978706	-0.582948692354	-0.54115243626	-0.423126427409	-0.544922408677	-0.631071933968
Acvr1	-0.371752965403	-0.126531010061	-0.099495293552	-0.894162670317	-0.157625374291	-0.00501399555241
Acvr1b	-0.219893833448	0.226711384005	0.136619859267	0.0244403350383	0.472466878607	0.139498065361
Acvr1c	0.838961135093	0.650824989887	0.867682365692	0.900419601702	0.6133658795	1.18293529873
Acvr2a	0.850145237268	0.514666479957	0.991130850608	0.632186015675	0.140477732939	0.419405227127
Acvr2b	-0.301820757963	-0.658477094052	-0.684657342398	-0.560317790478	-0.436320581772	-0.393808355785
Acvrl1	-0.729267514512	0.0754737050585	-0.566058452967	0.181996635642	-0.167845338894	-0.197229296226
Acy1	-0.301136144022	-1.42216632373	-0.929974459965	-0.355184927462	-0.407155526706	-0.277494651607
Acy3	0.146484732204	-0.147386530918	-0.676850834863	-0.73589503696	-0.521593822001	0.0691562334978
Acyp1	-0.149881369232	0.2223744975	-0.00666924525958	0.170416154958	-0.654655385385	0.296161180425
Acyp2	1.11004795923	-1.08275327388	-0.155124242693	-0.0212615423733	-0.0956719990774	-0.276673621203
Ada	0.388255277615	-0.235071299804	0.188168529951	0.481774670916	-0.48736239585	0.0803035912753
Adad1	0.00559640644359	0.00554242068574	0.00545380383599	0.0364910125358	0.0054695505462	0.00573306269743
Adad2	0.0345177428217	0.0355755311896	0.0367330245839	0.0362677990703	0.0376978083686	0.0372564734376
Adal	-0.333992677861	0.435597834883	0.241917143007	-0.535871115374	-0.473172924161	-0.42894089677
Adam10	0.298635840731	0.0102184193442	0.146943977892	0.04022792897	0.264584961984	0.479952305108
Adam11	0.115032825247	-0.346456306496	0.0350445107548	0.0889945823558	0.191484406268	-0.577041625099
Adam12	-0.189070100396	-0.46177072911	0.381256304111	-1.00440777936	-0.801327691849	-0.378540646974
Adam15	-0.0490918223915	0.266479876458	-0.225680936523	0.304901357917	-0.155504527628	0.18582178688
Adam17	0.0306741396134	0.0943107184637	-0.314085178212	-0.0493669228366	0.0137728406952	-0.220678779492
Adam18	0.092545331337	0.0928609746602	0.0939504217719	0.0930754744279	0.0934107543198	0.0902753448399
Adam19	-0.335870831228	0.0799707735823	-0.292937909301	-0.347794431979	-0.0931864802438	-0.485350152502
Adam1a	0.412851930733	1.35686653509	0.3307051296	0.50827845011	0.240297695794	1.06469581548
Adam1b	0.0608864775418	0.0110313052517	-0.0297393868784	-0.0297225157283	0.204862082861	-0.0345934655734
Adam2	-0.0851378854246	-0.0838347564082	-0.0773585123792	-0.0832143148115	-0.079258593657	-0.0821750096704
Adam20	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.0344277801189
Adam21	0.325164250486	0.316476287386	0.314856201298	0.103952298196	0.737175559091	0.103448551744
Adam22	0.249621371326	0.336386481192	-0.280161104166	-0.0758616575091	-0.222274974648	0.373516332931
Adam23	0.286547303434	0.502810057209	-0.0355979598917	0.31055081331	-0.418242997545	0.113516237041
Adam26b	0.0968343069247	0.0971250737266	0.098134604352	0.0973226098717	0.097631429525	0.0946778778914
Adam28	0.393557985452	-0.888077411536	-0.347654648972	-0.384016157452	-0.612041782106	0.605971670003
Adam29	-0.0410212540118	-0.0399634656438	-0.0359772789309	-0.042140086534	-0.0378411884649	-0.0411112167145
Adam3	-0.637395497639	-0.662781936436	-0.815454593137	-0.691250283763	-0.104581215099	0.469343350614
Adam30	1.66589401837	0.752593416006	0.260036384557	1.36756835874	1.25598778946	1.55636067745
Adam32	0.178123654744	0.951878255182	0.182840532009	-0.272783068533	-0.346734580461	1.49663616682
Adam33	-1.04833161662	-0.725306640433	-0.47478200014	-0.33320820137	-1.6703114046	-0.988382797187
Adam4	0.237077219443	-0.455692968687	-0.487234593269	-0.207025539938	-0.556433502552	0.289778099891
Adam5	-0.248291014277	-0.248991408839	-0.146273877937	-0.248462116457	-0.249545526669	-0.248862312524
Adam6b	0.176294299925	0.0467551574026	0.0474052240984	0.0461530383749	0.0471598657671	0.104846553335
Adam8	0.0197423097391	0.334275925374	0.244504793756	0.0473319533617	0.247432952435	0.826805076709
Adam9	0.143600520721	-0.306138523349	-0.0225531947572	0.224273127367	0.731452001549	0.145205934678
Adamdec1	0.551765384714	-2.09801304849	-0.60334577123	-1.0493875749	-1.25362459454	-0.009204837714
Adamts1	0.251515363352	0.00412039312692	0.184610064698	0.251551301419	0.232948145274	0.673888320188
Adamts10	-0.445313752541	-0.392400134243	-0.123751229974	-0.17495515038	-0.27617200598	-0.22847646768
Adamts12	-0.178260868055	-0.244608209907	-0.138020114471	-0.419386448512	-0.368239029625	-0.189386022103
Adamts13	0.388636861861	-0.261827650472	-0.0606165877125	0.200114928353	-0.0528649849004	0.880326735573
Adamts14	0.922835008438	0.186351908536	0.303083264892	-0.251916258187	1.41898511611	0.35998358856
Adamts15	0.716495647842	0.557837991939	0.538045268062	0.7376263214	0.487151269435	1.02397262611
Adamts16	-0.0695019821918	-0.068446062823	-0.0644348592679	-0.0727196612775	0.0318343180697	-0.0713906037373
Adamts17	0.174148966406	-1.12638559003	-1.07520770763	-1.11164555423	-1.25054810179	-1.23575253443
Adamts18	0.0804859984346	0.0801549140951	0.0809463258743	0.0805639433811	0.080213409997	0.0805039789148
Adamts19	0.0339068734145	-0.0343645103818	0.216900935816	-0.0408163761128	-0.130330796423	0.00273545608242
Adamts2	-1.48136882071	-1.82275707119	-1.35705824742	-1.8908211337	-1.62648377691	-0.506432043509
Adamts20	0.0590858446325	0.0590401266668	0.0593235122395	0.0591880924703	0.0590795921252	0.0590845782226
Adamts3	0.257493140093	-1.02490185252	0.0597567267292	0.201795258228	-0.0707796617337	-0.25067279881
Adamts4	0.926884198114	-0.00466413951341	0.137519770373	0.0845828993215	0.169823750528	0.703258633455
Adamts5	1.02408835699	1.00772506854	0.978826614946	0.922381422213	0.952396567488	1.49078247395
Adamts6	1.06917312031	0.349670607212	1.23340325476	-0.0567880003597	1.13766819822	0.839913883051
Adamts7	0.864821869641	-0.0699340519973	0.171816668317	0.895727858157	0.76326615986	0.882966821363
Adamts8	0.796943809506	1.16644819205	0.969407701457	0.754717595677	0.769914784419	1.50183707853
Adamts9	1.90921214657	1.93756776339	2.24539963942	1.921861296	1.90828161792	2.70488854024
Adamtsl1	0.986241932075	0.606637286666	0.914834956317	0.514404508846	0.609478148299	0.520969893293
Adamtsl2	-0.0456814955096	-0.0416811979856	-0.0263519794144	-0.0463833318124	-0.0428971644187	0.261295432001
Adamtsl3	-0.00444017945275	0.132883650808	0.0795220275164	0.226236062009	0.193831420655	0.819094136855
Adamtsl4	0.497669979566	-0.302460209637	-0.484186968083	-0.475553628769	-0.833250304467	-0.904294613701
Adamtsl5	0.67202505263	0.22788495447	0.213103356529	0.301020820669	0.218490077804	0.77109584234
Adap1	-0.248917694254	-0.693809938783	-0.811755098331	-0.564894219098	-0.0539961985229	-0.695031301308
Adap2	0.200761265276	-0.223587102662	-0.128577619078	0.230090218379	-0.574143002869	-0.360461799154
Adar	-0.759156965806	-0.348136714942	-0.526215822462	-0.407532012334	-0.266588823967	-0.384604862545
Adarb1	1.19972919159	0.944619604281	-0.608486615239	0.98285798034	0.460050944333	1.65235448805
Adarb2	0.0883893518691	0.0894599685481	0.0887557655158	0.089254239186	0.364931509767	0.0890559131514
Adat1	-0.0681381468627	-0.503938892276	-0.163109657271	-0.339510767835	0.658599586683	-0.0283326814441
Adat2	-0.0163901777515	-0.197824101627	-0.440023350784	0.016386801458	-0.0460541551882	0.189233094416
Adat3	-0.306231324678	-0.41503903778	0.419210681966	0.58420758303	-1.13583446918	0.012429702487
Adc	0.216238093012	0.744282186451	-0.420372549168	0.224974170966	-0.504541111253	-0.0344231110875
Adck1	-0.35840684853	-0.146111758989	-0.363410549688	-0.459255883041	-1.13367549464	-0.233752415707
Adck2	-0.388037949048	-0.550759169315	-0.104839074134	-0.257745472332	-0.736612322374	-1.05395015045
Adck3	0.514561241752	-0.447679048572	0.187586665921	-0.335973486858	0.552341713581	-0.347699271943
Adck4	-0.100102914456	-0.329586046973	-0.135104376829	-0.0373306207264	0.49899373535	-0.315501165806
Adck5	-0.957072920789	-0.41773501577	-1.78882938157	-0.986389070569	-2.34111886681	-1.36957147591
Adcy1	0.10705559086	0.107060273728	0.107340781801	0.107089646108	0.107075469926	0.107262488471
Adcy10	0.074473409873	0.128687452987	0.0214425681489	0.0827671150418	0.0223419068853	0.0227339049165
Adcy2	0.953548780212	0.720676217617	0.790003972707	1.65585590368	0.996816751805	0.822114750804
Adcy3	0.422334214669	-0.605122159922	0.242179237761	-0.115070137347	-0.183769414672	-0.128639977657
Adcy4	-0.394354577448	-0.266433836216	-1.03980194652	-0.198126943002	0.113914311267	0.378146929393
Adcy5	-0.116314416285	-0.223758925832	0.117178626017	-0.313131558808	-0.201665419919	0.127796088708
Adcy6	-0.523974080288	-0.538450872748	-0.660030831125	-1.00777654893	-1.70618805953	-0.301644184148
Adcy7	-0.142740498493	-0.445992373811	-0.726736679306	-0.412740869971	-0.119918492384	-0.276980422077
Adcy8	0.0876275521666	0.10832677693	0.0884127730684	0.16931395979	0.110886983069	0.0882315867691
Adcy9	0.0160941260481	0.17413782345	-1.01893246813	-0.594527492217	0.606084530509	0.0631470551005
Adcyap1r1	1.18058254843	0.385965352419	0.507573533555	0.496429648455	0.35857651169	0.846988850789
Add1	-0.144039213738	-0.17676217168	-0.14690582524	-0.197567941576	-0.137235264587	-0.529653310206
Add2	-0.0844965291564	-0.0491633653231	-0.0846317232623	-0.0847514791849	-0.0843172053239	-0.0844073279964
Add3	0.200203896759	0.699561045327	0.188523520191	0.0676790088381	0.157120417887	0.000915567941702
Adgb	-0.433220768146	-0.732488806099	-0.843534112018	0.108810347785	-0.547306589551	0.325173745619
Adh1	-0.783561633743	-0.185890518058	-0.40579273519	-0.449579605085	-1.05085087776	-0.712844207087
Adh4	-1.05438793976	-1.18248081356	-0.943881256265	-1.09201215861	-0.844767025616	-0.66352179232
Adh5	0.102765274367	0.184925312314	0.146849427645	0.0337028692259	-0.223922392327	-0.00293503609834
Adh6-ps1	0.0553926316135	0.0553353580072	0.0561726877021	0.0556819743806	0.0542103407836	0.0558004261143
Adh6a	-1.35677656909	-0.970231890988	-1.34454714741	-1.21494083923	-1.26200513295	-0.734455525539
Adh7	0.0965897925902	0.233285217843	0.0969280637564	0.0962664683347	0.0966447008603	0.0966799551912
Adhfe1	0.81488192415	-0.143076722253	0.150094457776	0.259768283798	1.14762106158	0.703795585091
Adi1	0.0404183822824	0.287242361303	0.142172354824	0.45950063162	-1.25734768555	-0.380716106555
Adig	-0.140664843876	-0.0667733819936	-0.136347550472	-0.141599904273	-0.0306429660202	-0.0840493739494
Adipoq	-0.0420732355711	-0.0427291495686	-0.0406990241029	-0.0417552344418	-0.0424217682599	-0.0422096910579
Adipor1	0.29425983973	0.161684143766	0.211733686399	0.198145387875	0.0600258518612	-0.0525915742274
Adipor2	-0.0708658905779	0.254482469865	-0.584155805625	-0.259970015874	-0.133142092929	0.0149045087978
Adk	0.801387689768	0.657049791163	0.644479931923	0.126949972829	0.290602047737	0.272035081011
Adm	0.276963028713	-0.227646691243	0.196687605422	0.264704208345	-0.21389328954	-0.368557427946
Adm2	-0.195651523882	-0.194028811257	-0.193379061561	-0.193897355749	-0.193197812018	-0.194118110068
Adnp	0.0617571721011	-0.0675561102388	0.00645548022497	0.158568323475	0.382737775719	0.0650120385616
Adnp2	-0.49169447999	-0.737245016247	-0.116876753625	0.0754209223068	0.45206480428	-0.288606476383
Ado	0.440902185378	0.157479025484	-0.465441552073	0.00383086239464	-0.284221840779	0.250254080689
Adora1	-0.541497316793	-0.541843153281	-0.533839599183	-0.470504183082	-0.529726972443	-0.514599979727
Adora2a	-0.471973385238	0.532595427554	1.00210094565	0.0978403458821	0.690859244705	1.36796780807
Adora2b	0.591327964991	-0.946955055118	0.58599829361	0.67604042974	0.732318416297	1.22788587319
Adora3	-0.93356435435	-1.37385781475	-0.444571296611	-0.651738393814	-0.0619376714223	-0.531842030958
Adpgk	-0.0156529181012	0.0492200726401	-0.244374924684	0.143177522378	-0.919064835782	0.211235397909
Adprh	0.122772073313	-0.156069425408	0.289263084057	-0.00201616563266	-0.118029705189	0.0923692250725
Adprhl1	0.0440527361963	0.0451547355224	0.0457807768385	0.0449883435645	0.0454620003749	0.0445606053259
Adprhl2	-0.230002833761	-0.311917760113	-0.369155423461	-0.441298809853	0.223764810475	0.0173409242352
Adprm	-0.35081143727	0.500165120436	-1.51548352965	-0.173416671937	-0.926075971864	-1.44068197318
Adra1a	0.0705973756015	0.0554584911386	0.0807443845497	0.0509373013994	0.0598612554731	0.216220305995
Adra1b	0.502000343441	0.305575684984	0.237689566382	0.249284559108	0.229173086677	0.571654321019
Adra1d	0.571820947122	0.434311635166	0.451472620946	0.686406948996	0.435878503197	0.758313355269
Adra2a	2.04608193193	0.857777610386	0.786151396658	1.86085362978	2.32543432128	1.22941583974
Adra2b	-0.0954253616772	-0.199790136006	-0.100355949918	0.606753793438	-0.0632076145787	0.430083782082
Adra2c	0.054713360598	0.0557711489659	0.0597573356789	0.0508060302093	0.0578934261449	0.0574520912139
Adrb1	-1.22368580015	-1.10885838499	-0.0784488495252	-1.08198448042	-0.870144171368	-0.343552839426
Adrb2	-0.30773305894	-0.492905492293	0.205568468256	-0.145688206213	-0.458139651161	-0.629853581689
Adrb3	0.0668169224455	0.0678747108134	0.0718608975264	0.0685669786941	0.0699969879924	0.0621698745918
Adrbk1	-0.471418634932	-0.237367275382	-0.467838036915	-0.194236341829	-0.34197114398	-0.28712869868
Adrbk2	-0.423179319341	-0.189084764738	-0.220450280383	-0.304627243789	0.143996880585	-0.068476464435
Adrm1	-0.022817897465	0.0710703371016	0.0759330605354	0.140476310255	0.0622463986869	0.138216857262
Adsl	-0.08369479999	0.0965474461777	0.0205762374878	-0.00857975750967	-0.845721907201	-0.861581083056
Adss	0.612386884523	0.152633034018	0.98939553216	0.604966337493	0.589208554497	1.08244066051
Adssl1	-0.306376109013	-0.469916958544	0.120220658169	0.539694663591	0.636111582976	0.576858244103
Adtrp	-0.903194223183	-0.883038993647	-1.0019660334	-0.0440287128279	-0.950458801733	-0.381459701735
Aebp1	-1.00596483185	-1.64197049325	-1.50187023455	-0.34800262692	-0.795645152198	-0.405308315759
Aebp2	0.018418669136	0.330280159527	0.379375235149	0.223087456311	-0.039797081783	0.661221792204
Aen	-0.185511491063	-0.309736220544	-0.523214015246	-0.478814506412	-0.639446089014	-0.498203951388
Aes	-0.168931753616	-0.126169031337	-0.068229107287	0.1065677495	-0.204702069091	-0.113079091456
Afap1	0.233695825596	1.08848106065	-0.261736063053	0.0798297514788	-0.241681235502	0.319908735159
Afap1l1	1.87458489623	0.69828141545	0.978876905975	1.14377795092	0.592313784394	0.993062351585
Afap1l2	1.9014802961	1.35129416103	2.11961486666	1.84330735564	1.38410641317	1.94555747647
Aff1	0.503948981557	0.412727898528	0.650420292427	0.50785172993	0.787050430815	0.525909424292
Aff2	-0.373937831009	-0.549390033681	-0.198300497964	-0.706000174547	-0.81386565969	-0.834271301698
Aff3	0.811796410682	0.334720500091	-0.0630907975203	-1.68490944388	0.0202563636677	-0.284374922208
Aff4	0.560820164063	0.309945506559	0.541095888114	0.59182113588	0.443463316462	0.711155758839
Afg3l1	-0.203902341323	0.335085714518	-0.186772651025	-0.117676480258	0.267050847574	0.10466016728
Afg3l2	-0.0280511129316	0.349000442495	0.0683975784124	0.389149215786	-0.125366287114	0.102027361362
Afm	0.0272069789448	0.026651215174	0.0294438673357	0.0256814707242	0.0303111612261	0.0275583688211
Afmid	0.21128583251	0.567726734427	-0.0866732555213	0.50896532227	1.019764479	0.471825906965
Afp	1.7077786285	0.253861618128	0.269745810346	0.77091750198	0.482711513885	0.595309552323
Aftph	0.342270444244	0.171804054544	0.170703258043	-0.126311873329	-0.48346667939	-0.0305535462914
Aga	-0.138674757634	0.0470392894554	0.075826344986	-0.125219905578	-0.235175984342	-0.413374887933
Agap1	0.126177192844	0.0104614559171	-0.659499012317	-0.21156033068	-0.500777679598	-0.220705839043
Agap2	-0.256795099473	-0.694573024685	-0.143553203647	-0.574505385735	-0.654561067103	-0.55266329909
Agap3	0.145676436409	-0.202028947555	-0.115839790144	-0.315056707238	0.328227192252	-0.260019056285
Agbl1	-0.289691344516	-0.289467440042	-0.288684558415	-0.289717547042	-0.291147387669	-0.289160356056
Agbl2	-0.85208534487	0.215465609082	-0.628188584515	0.234276518919	-1.09526900772	-1.45710073529
Agbl3	0.745892997197	0.587653001022	0.149536433232	0.656364230855	0.756391420139	1.00560368326
Agbl5	-0.193804898899	0.238645589374	-0.173583903902	-0.249361480599	0.852298614704	0.185230078384
Ager	-0.400772316816	-0.0165598278623	0.168743547673	-0.541766985036	0.0964618432781	-0.353273752729
Agfg1	-0.000236075291932	0.00255642261223	0.314862421686	0.00645873403123	0.246330817028	0.366302943185
Agfg2	-0.828659764858	-0.412835685515	-0.319748333997	-0.466112793118	-0.400403737732	-0.745159577874
Aggf1	-0.0766511469287	-0.0709168974556	0.393300987543	0.10764363111	0.024140747038	0.138671724056
Agk	0.664914052087	0.0790045815381	0.645098940259	0.509299490219	0.951181805236	0.839921306774
Agl	0.183413627285	0.261139973927	0.339043050344	0.000339761050643	0.407566097759	-0.437827169226
Agmat	-0.244766809948	-0.244528206022	-0.244620408877	-0.244432304533	-0.244517015641	-0.244487456628
Agmo	-0.154542226372	-0.159026544489	-0.400832902945	0.211354579719	-1.09747739707	-0.305279388747
Ago1	-0.209118724776	0.0300019642051	-0.173080050792	-0.331124868793	-0.525769060341	-0.220435060525
Ago2	0.473202655	0.573210515745	0.440085471277	0.710443228595	0.522115503936	0.953010654882
Ago3	0.388168716335	0.173323496069	0.294474925495	0.146139403916	0.347049350331	0.0818042336804
Ago4	0.417821593534	0.0805343577867	-0.318519488384	0.0138795887782	0.271061305831	0.153741849588
Agpat1	-0.20104423459	0.0756741395633	0.119395472287	0.11749738328	0.15250610519	0.112532314932
Agpat2	0.78548798014	-0.738981596526	0.0151187112076	1.16052414293	0.568916973292	-0.196995752949
Agpat3	0.174147880087	0.386378358496	-0.498467907335	-0.0587377120867	0.136940474758	-0.0480538209335
Agpat4	0.982418697486	1.5917588433	0.966271438007	0.933026313244	1.21531651711	1.48211934406
Agpat5	0.151942809352	0.125686764338	0.536330774074	-0.242957562064	-0.0119593327607	-0.0604246742919
Agpat6	0.250296664777	0.181507632023	0.436463935605	0.314198192335	-0.171106360218	0.556290194174
Agpat9	0.1388040574	0.816672836547	0.227668861039	0.2723127744	0.824419979243	0.545007484954
Agps	0.0515001021019	-0.228919600013	-0.128522681722	-0.0817271026102	-0.00465346932311	-0.203003825036
Agr2	1.20173807073	0.62672423374	0.325300173678	1.30540579266	0.67523238559	1.77082308516
Agr3	-0.0612168717881	-0.0601590834202	-0.0561728967072	-0.0594668155395	-0.0580368062412	-0.061347029943
Agrn	-0.194998946073	-0.811878523818	1.36476057053	0.0328532905648	0.296037270358	0.262958788108
Agrp	-0.264436607599	-0.270163854967	0.0429735097779	0.233808271967	0.789251698177	-0.113036774621
Agt	0.745866637213	0.752041640992	1.09591782378	0.655407219876	0.612295845429	1.11589817612
Agtpbp1	0.358429727275	0.535851528073	0.77462633009	0.39031018899	0.695136879445	0.564242817212
Agtr1a	0.538826526237	0.721624075968	0.530837042477	0.481314394509	0.673843739419	1.17509918433
Agtr1b	-0.0166042198939	-0.0180164426155	-0.013656239187	-0.0170483764441	-0.0168203608075	-0.0140263345766
Agtr2	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.0376978083686	0.135494402411
Agtrap	0.0984250633518	-0.249839812254	0.462334188086	0.534051782926	0.108157456296	-0.433230933781
Agxt	0.054713360598	0.0501137623287	0.0597573356789	0.0564634168466	0.0578934261449	0.0574520912139
Agxt2	0.0441339075387	0.044342890724	0.045008273757	0.0447059154558	0.04494575771	0.0446229106995
Ahctf1	0.289266751575	0.0345622821857	0.283727005894	0.128548271406	0.120533505756	0.0222599368428
Ahcy	-0.330877035281	-0.0667859519021	0.14418037419	-0.0644474643242	-0.466723332175	-0.139892535715
Ahcyl1	0.0758220312185	0.204612875666	0.203322871124	0.125159080802	0.0318429428019	-0.2149552629
Ahcyl2	0.111261667137	0.0395809476366	0.02819265999	0.0570831832907	0.101136715656	0.249998379334
Ahdc1	-0.210878576332	-0.849301168036	-0.830613012675	-0.479526098436	-1.16028444902	0.059032496344
Ahi1	-0.563915057296	-0.0399011344116	-0.435275110773	0.0706264124223	0.279241969887	0.512868304735
Ahnak	-0.0917228523271	-0.204651512866	0.456021446561	-0.0992622291213	0.217102071495	0.293535647791
Ahr	0.534454277082	0.283183802513	0.579426803355	0.49655283193	0.587180855567	0.704583430316
Ahrr	-1.03418182992	-0.903303633727	-1.04991254246	-0.907394124415	-2.31729067564	-1.10550613567
Ahsa1	-1.19391068937	-0.621830499201	-0.841509646866	-1.34322203848	-1.37116673713	-0.953804521047
Ahsa2	-0.698099576837	-0.596429144337	-1.0156767699	-1.33807550877	-0.467840035798	-0.779644400919
Ahsg	0.0884287816664	0.0888056533202	0.0890378721467	0.0888642025841	0.0887098643723	0.0884332078605
Aicda	-0.031352286284	-0.43977573141	-0.352577516479	-0.425882891213	0.606899964152	-0.110298925414
Aida	0.267851291965	0.290696127448	0.421615236957	0.437748001764	-0.0430275365225	-0.204639762331
Aif1	-0.274685717348	0.274618989325	0.356073131489	0.123975452327	-0.361411778826	-0.338967753721
Aif1l	0.150965443129	0.780051863666	0.327278569911	0.343408717692	-0.866738715158	0.481560370957
Aifm1	0.106841229624	-0.266137478141	-0.230647094846	0.126220989871	-0.852690280715	-0.370534775497
Aifm2	0.598466974972	-0.0688352521735	1.15556747983	0.37242952585	-0.0664813240637	-0.348083856955
Aifm3	0.0949258691792	-0.0821472391281	-0.0838441843823	-0.0843773999436	-0.0834793480624	-0.0854497190293
Aig1	0.195027522963	1.18080345379	1.08086586479	0.966835743548	0.776117937587	0.740271090543
Aim1	0.289760360494	-0.0240019154519	0.372081532898	0.20455114103	0.341783933645	0.342403778657
Aim1l	-0.859663922378	-0.948871830915	-1.27158991375	-0.247615554253	-1.15177956309	-0.571643018072
Aim2	-0.304688176731	-0.48604370106	0.050141760646	-0.112509553427	-0.464673785062	-0.476947526218
