	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Bmyc	-1.00543991230382	-1.37623798898442	-2.38152740820769	-2.05306813810999	-0.615308223450697	-1.59927323352801	-0.408481827374842	-0.32396778742155	0.7387935287466
Bnc1	-0.0660758659229523	-0.0658309338796319	0.193670263646422	-0.0658587191184944	-0.0655152687359524	-0.0149682859416135	-0.0215133539294693	-0.748160340853211	-0.00437008510411609
Bnc2	1.92137177092787	1.87589598165165	2.41442197857212	2.60044647534483	2.51929101683107	2.48566641703919	1.74889574652784	0.609403904013476	-0.630591113479901
Bnip1	0.359354570823009	0.172467754760777	-0.578486665414281	0.539023660335382	0.0654286015361168	0.105514803095414	0.334560382232429	0.813685123890874	0.365141989805819
Bnip2	0.181953906465977	-0.0773186677858175	-0.173102888742072	-0.41372730832436	0.287552602498545	-0.403614553892971	-0.0103623609327123	-0.0737243950435243	0.250135984178288
Bnip3	0.201137431920942	-0.322282444534205	-0.252362422458855	0.314801587677165	-0.159112925987939	-0.146128502938925	-0.584990389367984	0.483613479800533	0.106613841530622
Bnip3l	0.0229363895890726	-0.0478561080930116	0.338963571778525	0.0842931035732217	-0.0770678315854163	-0.288921951624169	-0.402556317605862	0.0913426896810269	-0.136431818663474
Bnipl	0.673458123793285	0.417516943366125	1.35421411754309	0.986948513048859	1.49044934434408	0.498270850383006	0.984270911381139	-0.134379309341952	0.422717976622127
Boc	2.15162514408202	1.98206043939169	1.86284002836481	1.19297611093672	1.89397148202114	1.7477737978935	-2.44469777284942	1.2273077468987	1.29321263163709
Bod1	0.150072985411279	0.390949982520396	0.60071106993813	1.05841381449946	1.15283532679594	0.335377663714187	0.584294262113397	0.133191556595952	-0.0933756051356998
Bod1l	-0.408377025326441	-0.246705737352782	-0.0994611176293508	-0.640791454119431	-0.250572736392047	-0.255540426058012	-0.630674709221857	-1.29228609459051	-0.261550711985489
Bok	0.882685036261795	0.428898162657375	0.0235434789617333	0.66441488335789	0.542520617607843	0.139431616490062	-1.14684571550526	-0.182792595230038	0.834126069420574
Bola1	-0.830360938092375	-0.636880368089384	-0.69376834647948	-0.664903588150353	-0.201353403916049	-1.62102245954015	0.0135632407707911	1.03459145908331	0.539078022505451
Bola2	-0.290946962641864	-0.372486613822971	0.221943595827119	-0.167234879412695	-0.660745638783309	-0.251969651156583	0.751560597141092	0.639866540639757	0.547198461415794
Bola3	0.391128127951538	0.0511601202168555	0.221764304624188	0.173175621007551	0.544544377087885	0.122002104298525	-0.462268977787343	-0.259012408274271	0.212009490955566
Boll	0.0596259109325619	0.00576096915970911	0.00578388756563154	0.00570443585512772	0.00562925117843257	0.00571435416631986	1.45298411144677	1.00596067814109	-1.23217267717978
Bop1	-0.123860272960686	0.0193595743458736	-0.0711154735425529	-0.685285274522431	-0.627483148148424	-0.131299213287566	-0.36803969196174	0.454662483126628	-0.425026388735002
Bora	-0.4991679816848	-0.984171026655357	-0.922190727564832	-1.58446452195468	-0.692091920620642	-0.784020495622632	0.594643669853578	0.968806840765486	-0.61081771698748
Bpgm	-0.694048015599245	-0.111321635905903	-1.63206252462118	-1.14475614340222	-0.6940527415396	-0.737188079158696	0.282859927765595	0.0820658566111915	-0.393728319420324
Bphl	-0.421081722305136	-0.402906658595051	0.310591952474349	-0.31739467686164	-1.05184945800875	-0.973510200349133	0.693734603510746	-0.250247352810855	0.519814755298272
Bpi	-0.0449792715366686	-0.0428136519003487	-0.0404917368015962	-0.0405311094109602	-0.0401564908785184	0.0547449938157458	0.732796908809703	-0.218972095246254	-0.0566410650215588
Bpifa1	0	0	0	0	0	0	0.388868006981193	0.0181404896084332	0.00914380702568801
Bpifa2	0.103547544116067	0.815843235582002	0.166342252622318	0.19817743645479	0.0868350702012888	-0.00998018027743891	-0.65573271369772	0.0472397301166496	-0.0227481173834651
Bpifa3	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	0.774553032250488	0.032620889353336	-0.0083538469142272
Bpifa5	-0.0651748893129812	-0.0630092696766613	-0.0606873545779088	-0.0607267271872728	-0.0603521086548311	-0.0636885529337227	0	0	0
Bpifa6	-0.814397126465479	-1.04603282631676	-1.54266694018467	-1.48086757762909	-0.969916963093274	-0.667041597112581	-0.00449699361027728	-1.01741150849418	-0.0498648188231162
Bpifb1	0.117375095194217	0.117513508963366	0.117676362740236	0.117888793800676	0.11698870712607	0.235534730301203	-0.243238689683695	0.0576727628904943	-0.206579548884076
Bpifb2	0.117425810192091	0.117587865768499	0.117928510470375	0.118140733089233	0.186247179823254	0.388630062707657	0.262585639639411	-0.485006550965821	-0.34721968190797
Bpifb3	-0.0449792715366686	-0.0428136519003487	-0.0404917368015962	-0.0405311094109602	-0.0401564908785184	0.0547449938157458	0.330268674545157	0.0343988672979463	0.417747709577631
Bpifb4	-0.600021857968645	-0.65854837966499	-0.785769182756074	-1.07691075066928	0.175270694287782	0.518054697750875	0.103803531644116	-0.300629025487637	-0.0400204661689122
Bpifb5	0.148993272046258	0.052920962709422	0.0552428778081746	0.0580723939696452	0.0555781237312524	0.150479608425516	0.522872138394476	-0.650942213305604	-0.0489764483210284
Bpifb6	-0.17212458746288	-0.171835733501013	-0.171501708635124	-0.172439749748014	-0.171996059564811	-0.111505313879467	0	0	0
Bpifb9a	0.108565276541171	0.107784720821384	0.109226599296169	0.109683478505379	0.109268469660215	0.258408665779158	0.377470227522941	-0.330961577078309	-0.00354951517114445
Bpifb9b	-0.145284390667492	-0.144476295992287	-0.144138892703184	-0.145001691586081	-0.144101872508297	-0.0833880598062293	0.167027483167685	-0.0535180534504848	-0.0481602208197157
Bpifc	0.865293061262781	0.78096913187809	0.196048352883398	0.41047611192491	0.439693618862028	0.915887541808492	1.09229320009284	0.689614560849572	-0.228195103250696
Bpnt1	0.521805548724906	0.0214292920622426	-0.431886774825421	0.115053480002792	0.092228528806373	-0.018005425422273	-0.170952561067683	0.692228381182876	-0.299979176973189
Bptf	-0.372383605877151	0.0247849020546211	-0.201476086328201	-0.0875754248803872	-0.0167856950712971	0.140870150697102	-0.054929830175726	-0.533393046353886	-0.273875026763067
Braf	1.13009222219009	0.842350082774061	0.936967594143952	1.09335653001402	0.892088420536606	1.23382321046382	-1.29449109500145	-0.271134127598479	-0.42926844869164
Brap	-0.361481903299881	0.0768884399493126	-0.143576774174459	-0.204350456824885	0.46005713017565	-0.0444951081965887	-0.060000985280783	0.0115468407228859	-0.0374487044005047
Brat1	-0.679880438934116	-0.268374199407267	-0.800253240281737	-1.54223785078087	-0.874648625782206	-0.650783610265627	0.376012471836968	-0.513326347337446	-0.301802694471939
Brca1	-0.414273054879481	-0.494059934152456	-0.794589547354581	-0.934201838412035	-2.0753516368348	-0.945195065150617	0.931483061277239	0.104607624017401	0.238237674465299
Brca2	0.0473184960813967	-0.328136050597514	-0.547561462958157	-1.10779502776564	-0.12423017357915	-0.507045710510284	-0.53848404483187	-1.22740540996862	0.476418753241724
Brcc3	-0.403015763926168	-0.58787382925659	-0.440655464464348	-0.215311164997592	0.237719673236285	0.00859663657751538	-0.105916392893994	-0.665966720899025	0.0167607070886033
Brd1	0.388195158032204	0.632771805535659	0.129444439013539	0.492119395711453	0.265964304097654	0.297856379113184	0.235776317280315	0.638913378208086	-0.141818171754691
Brd2	0.415288802620641	0.357502330795949	0.80383252490035	0.923206209452007	0.0235768524212582	0.341664525585674	0.170239876323418	-0.0259085654756507	-0.544148335172011
Brd3	0.110319412556372	-0.338242532053738	-0.700446883493445	-0.492127715026433	-0.137448891827479	0.10203411316838	-0.0478628676675537	-0.0335137990629182	-0.106295805034475
Brd4	0.203932096617019	0.352436491504314	0.330175351598936	0.302358014207757	0.241878144977195	0.379529071627846	0.168348107755299	-0.244109632245038	-0.326831709828112
Brd7	-0.00449381553017854	-0.336850636821238	0.0456476080512379	-0.00416101130001943	-0.187473099475165	0.0655799775084421	-0.0716078348694879	-0.559293504686154	-0.255362808143889
Brd8	0.000438425662123028	0.00784968114474502	-0.0754794176698766	0.136679179443903	0.102625111532312	0.193787385445508	0.384643329379717	-0.230262417243894	-0.275557255199612
Brd9	-0.0554949620406276	0.0611044424271196	-0.618692525620168	-0.515465536464445	-0.262204664325421	-0.291403705386537	0.302809291789731	-0.229294786816673	0.290287932587881
Brdt	-0.723308573518845	-0.442455147513212	0.0784134403068085	-0.459233391720843	0.0472020070603671	0.0654845513357143	0	0	0
Bre	-0.112362718603583	-0.209969017658475	0.187450135127083	-0.0998767819191567	0.0190550563080114	-0.317978553487179	0.130498012211022	-0.469592240267493	-0.249112078834477
Brf1	-0.0527922013892763	-0.122425667135556	-0.575422658966919	-0.357624526445703	-0.341819559626269	-0.345050915862052	0.4469495588942	-0.215475269012621	0.207290161761175
Brf2	-0.00780679081181797	-0.252673613497571	-0.495903643516797	0.607018801338171	-0.372072984237284	0.0115243798844004	0.377477931986728	-0.262789089696215	0.727152245091103
Bri3	-0.213165138454946	-0.208827601594574	0.191458276447295	0.140342824941414	0.061629642063867	0.365208426000421	0.340930763415422	-0.147729748409856	0.534912112819236
Bri3bp	-0.540904322979537	-0.49850640992639	-0.728295071584139	-1.00624650951601	-0.226356353411623	-1.1522830663763	0.863528102224664	0.559060706922994	0.0139227756154751
Brinp1	0.0657720232543581	0.0707663362093096	0.0730882513080621	0.0759177674695326	0.0734234972311398	0.255130572811443	1.00773331212498	-0.182055971737586	-0.0505454591969783
Brinp2	0.0907489449459985	0.0922614727025506	0.0945833878013031	0.0974129039627738	0.0920572445590574	0.3960928432108	-0.478299562481258	0.157579645102003	0.0624652246151056
Brinp3	0.0954292334711315	0.187603280631708	0.0707159802717758	0.0709305106496107	0.134491403392413	0.112352474911336	0.350499080557586	-0.149606389807308	-0.0514024858239042
Brip1	-0.258540957833139	-1.13575024055286	-1.79619779696391	-2.0753224646248	-0.729898315498135	-1.31732288816796	0.269491300746673	0.00586441452580223	-0.445888278996333
Brix1	0.413548246901393	0.0488692768302104	0.577274464402214	0.721860784921294	0.234533872696299	0.632118987728889	-0.0810594427339162	0.0939771846241247	0.237810513942567
Brk1	-0.0695819837497675	0.0842357659976276	0.479302590846492	0.235611079532597	-0.375754179143281	-0.339092323044695	0.0591298632381917	0.455030336839746	-0.0606494951123815
Brms1	0.246772456206633	0.321338149413263	0.103988395921254	0.333589216973945	0.0694615755118431	-0.0854173202969641	0.530709395367593	0.630554063970067	-0.0632029759317117
Brms1l	0.550000753511968	-0.0552714708511319	-0.461832953923722	-0.194204480797174	-0.59042255833793	-0.120339180199792	0.236663438188489	-0.0312124804918351	0.0932271129212854
Brox	0.332365591120849	0.287719334281619	0.447407173429344	0.626933071994297	0.666581939585761	0.529566738421167	0.0922713937954603	0.0818434030416522	-0.0606221863878152
Brpf1	0.236422905952341	0.25402757815543	-0.00170001091733837	0.156566497769733	0.522561752987728	0.426321020900857	0.222285180525896	-0.218785932659054	0.358478221066002
Brpf3	-0.10521941579925	0.39135714432021	0.504121256799264	0.547928835098279	0.940905696389309	0.00901046790642062	-0.218777496223139	-0.584529599465821	-0.77320672425745
Brs3	-0.0964346536867013	-0.0954079230885751	-0.0957015405192581	-0.0951609538137287	-0.0950640722030387	-0.0954893268936764	0.286420488344636	0.0455105483353436	-0.0241180128324303
Brsk1	-0.468587936731477	0.0260671798138349	-0.0897454302116502	-1.57873304156303	1.18660017482131	-0.559340238707936	1.1248312483583	-0.344925079027632	0.40164207089581
Brsk2	0.326067677384166	0.816543481193259	0.68482321624875	0.155716273693149	0.626661435411552	0.88998924005371	-0.878579883320482	-0.79609948114013	0.425456662131171
Brwd1	0.335081542692982	0.61434302419805	0.438395797755964	0.664908041236842	0.90919646160135	0.530335334545839	-0.197507398416283	-0.149004039562564	-0.365530596331275
Brwd3	0.23204979352225	0.39304338002848	0.35935002050982	0.0913951522529764	-0.0421469448677146	-0.0516202505444093	-0.472545756347353	-0.834425637022482	0.239084837303702
Bscl2	-0.171970093288243	-0.346177101601278	-0.558833101500339	-0.413066151896928	-0.00922695052382775	-0.566558485831973	-0.0892462302371747	0.207375609050066	-0.326936971373746
Bsdc1	-0.123388661891467	-0.0167571267846489	-0.344306819006689	0.0715681031806339	0.267135926819303	-0.416954081020903	-0.424794492448778	-0.0320296729922713	-0.0494087799280265
Bsg	0.090290011843664	0.312845146308297	0.535103560955039	0.475872488188369	0.0293710436979634	-0.0464856354139612	-0.17466585607215	0.194757494246434	0.0743108110810457
Bsn	0.0705478775363199	-1.02300928560914	0.283308628674841	0.108539961461267	0.322647403891988	0.409648885719265	0.536651094420204	0.619620281173072	0.273770833347922
Bsnd	0.11202037300972	0.112853890730519	0.113127780662749	0.11348150711217	0.113157556620265	0.298933076280244	-0.0230389143065791	0.0327574046352329	-0.692417232750744
Bsph1	0.0839452861476902	0.0845602337671701	0.0852333565472117	0.0860528903600238	0.0853006769965671	0.474973586775152	-0.00522632092838408	-0.0951166854767626	-0.0523707034391451
Bsph2	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204	-0.0236224072666593	0.0216005526168668	0.0100817482939813
Bspry	-0.743109249515953	-0.0563837032511036	-0.732256032513442	0.0206273511478041	1.07422499394409	0.106829766206669	-0.202282572006966	-0.658377162287382	-0.613050227103451
Bst1	0.155136133309074	0.645730183640914	-0.159098864047229	0.964651769389758	0.618596954688255	0.469154692373003	1.25272695202268	-0.397068621969088	-0.156606123496669
Bst2	-0.735984219555	-0.309710367132691	-0.50836424404388	-0.0565507298937145	-1.13917752094466	-0.751282759108218	0.816287523452469	0.179078238885274	0.541064361539733
Bsx	0.113261952263841	0.112910050839181	0.113748759435377	0.113876209859657	0.113777251657945	0.269518112606285	0.232562437382085	-0.0774828657550244	-0.0531321968379213
Btaf1	0.629361256358747	0.183014322397943	0.472151936451551	0.243265736708804	0.409725784870313	0.339422310474993	-0.805412926282816	-0.31108400329414	-0.190457356211869
Btbd1	-0.0845283084069486	-0.159351650847651	-0.11138092360627	-0.927346465412365	0.0608648287310924	-0.0725415227621118	-0.285472329432609	0.565319886610503	0.508241552797566
Btbd10	0.756740567726464	0.719254339370735	0.942148252793011	0.907846322929144	0.981414261786941	0.858569216534055	-0.449822574269034	-0.664804240050245	0.280793435240392
Btbd11	0.0263617055294639	0.237714929004637	0.324743344125076	0.468964826745796	-0.152213931308698	0.326276995533944	-1.00051272834351	-0.656955406112147	-3.66551321797353
Btbd16	-1.46487630751184	-2.19426755435542	-2.27316107345881	-1.16497169644833	-2.24362207828249	-1.64796848791422	-2.68563497929466	-2.25893777683849	-1.02170411185679
Btbd17	-0.244105688085598	-0.184026086770764	0.791744412101561	-0.30910644117584	0.000113846649670263	0.0832392752515097	-0.00671431817885201	-0.206845551225326	-0.0408723689213584
Btbd18	-0.57907137733045	-0.315699088834322	-0.760598793136657	-0.656656119701333	0.0579804941558961	-0.203423217260175	1.35930557225299	1.28936290702424	-0.0665197343220622
Btbd19	-1.05801897910592	-0.597320636454955	-0.565012938642413	-1.02486309293535	-0.561856336439805	-0.27457698663375	-0.801012259402936	0.0562530023065171	-0.183874075186601
Btbd2	-1.19583374801458	-0.598243392468585	-0.41224237080295	-0.78114842334912	-0.753324429163334	-0.886683227989406	0.0797566433283898	-0.882709177010506	-0.291877571444385
Btbd3	0.510419088443577	0.0985617809502733	-0.492505264785376	-0.0825990668463541	0.398849967310377	0.0595529598514751	-0.141944667257301	-0.0730434931064001	0.753179107550041
Btbd6	0.227364876640618	-0.135028579343838	-0.478543560682732	-0.253786782700555	-0.521419088662475	-0.0508894455333462	0.627577175508119	0.0331821500616632	0.0527304774897248
Btbd7	0.635876389094319	0.880240920231514	0.625861907778474	0.958399647785324	0.397043020609768	0.629441425776564	-0.399663138933443	-0.574251865779968	0.0986043941223951
Btbd8	-0.368720871922433	-0.347575842591836	-0.683205312980843	-1.09283752190586	-0.244460693757708	-0.584396798499725	0.308438512572334	0.512969087205087	-0.148513365693843
Btbd9	-0.36426413706293	0.0175894040599585	-0.116918584928334	0.343175519599358	-0.112542861336706	0.467473715594199	-0.246898336332252	-0.224635905525786	-0.104903685859818
Btc	0.334048057882247	0.331062978211178	0.424418989905153	0.373901697117844	0.556301434027008	0.370507823045105	-1.48991946849889	-0.0691800065771958	0.225092577931929
Btd	0.432317372693082	0.365571488601082	1.37484603229812	0.84497747397737	0.777655158080058	0.000850071466352132	0.791202606562388	0.23412745576976	0.492361903298465
Btf3	-0.00745493343713993	-0.0559683897266151	-0.0493246119386865	0.0267576686337642	-0.0642313774748992	-0.0251213821978895	0.0523838822949035	-0.0250592047423774	0.315259664895663
