	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Cul1	0.0479596566139195	-0.0370852778625026	0.195887753502767	0.345305285068043	0.164889766142307	0.406414201478699
Cul2	0.618837044027572	0.737198758402163	0.528553275929342	0.541732453290234	0.832563993567994	0.681436824675971
Cul3	0.346840811519263	0.104639608413654	0.385147515704425	0.317798868502069	0.511015639374886	0.576149855718946
Cul4a	0.103337651971266	0.315943934914789	0.382349185216069	0.517045293953189	0.534416746384514	0.54090175120704
Cul4b	-0.200160580356189	-0.476810279428716	-0.241287613530423	-0.348366800700894	0.204144293937517	0.202591746383699
Cul5	0.543588968937857	0.328081897784267	0.460913303669643	0.672343853023224	0.710544055813318	0.583657801408213
Cul7	-0.242897210995139	0.123243990368531	-0.70881687398652	-0.172634777412085	0.47553009402614	-0.230892107661664
Cul9	-0.372503614446056	0.0732190244982484	-0.660622548323838	0.132225526100961	-0.220044602038676	-0.002614612258174
Cuta	-0.222075012650418	-0.24489178939222	-0.292791309646794	-0.358966427111652	-0.40014140734715	-0.71231986156673
Cutal	0.500402658254695	1.13029243575586	1.57074260800972	1.03122165056587	1.49697390253168	1.58788549886286
Cutc	0.0817396847385844	0.157142244375854	-1.01791003591412	-0.274648294619844	0.643569054591076	-0.195727795047212
Cux1	0.180577371105052	0.0112008734976143	0.233812035233128	0.17807090527674	0.0760128906468746	0.0365087560922362
Cux2	0.162412009560474	0.205149675337652	0.162755680235532	0.162803103592828	0.162547808492019	0.196613659740504
Cuzd1	0.648698673341288	0.164784900123583	-0.251105988416941	-0.274709730600737	-0.407769774625007	-0.00602651738824457
Cwc15	-0.147036728916105	-0.0564856132521361	-0.17329028269917	0.258701295423621	0.154461052548261	-0.133542629350873
Cwc22	0.180255821091835	0.122631689276518	0.468909314901226	0.539921587187074	0.223482085957565	0.678535881823834
Cwc25	-0.592036290644069	0.108410399002728	-0.117818137848636	-0.462837320702459	-0.206759942234868	-0.433223206253212
Cwc27	-0.476888362691592	-0.419406536787486	-0.0284996088677926	-0.20052363170031	0.0247045540420729	-0.0597756031761474
Cwf19l1	0.619605996961919	-0.738430780172645	-0.701428486798729	-0.771698125235481	-0.252023058727093	0.016189051116797
Cwf19l2	0.0204747411294388	-0.169146409193951	-0.256736679374711	-0.0319538562633874	-0.0561919758222614	-0.0851460666475769
Cwh43	0.0751121665744122	0.154561974336699	0.0752311341960678	0.0753869674867215	0.0949874270672127	0.193374040803052
Cx3cl1	2.72093092739536	1.87957982665433	1.93042916428516	3.12678353893258	-0.423895345565877	0.452883064347239
Cx3cr1	-0.533842675770311	0.478854721385777	-0.76944047353799	-0.440913370470311	-0.764470503106128	-0.83219200967072
Cxadr	0.221467313932112	0.470838602163402	0.310513806091725	0.487288706095831	0.44050480063588	0.598825642848916
Cxcl1	2.31603369618703	1.21925037341172	2.02524067978458	1.48360163872007	1.59990985583379	1.52052933811464
Cxcl10	-0.37590242692217	-1.43173213703373	0.0856210487427959	-0.745077768595708	-0.657348316871601	-1.09777050515825
Cxcl11	-1.4511719910249	-1.20512914935406	-0.492519877112481	-0.548393516328245	-0.617776223592753	-1.17939432515741
Cxcl12	1.95632068474698	2.25766341569425	2.22863177067559	2.75881405644796	2.90364109711513	1.95040281938592
Cxcl13	0.428219516589285	0.411977101544986	-0.0708428543273382	0.349992954433065	0.83415113950217	0.181630237809737
Cxcl14	0.682206131578018	0.385138571576336	0.405239233331521	0.470656251022715	1.53902036159083	0.656940785621557
Cxcl15	0.0507553430731022	0.052920962709422	0.153480806781331	0.0580723939696453	0.0555781237312523	0.0494129861337292
Cxcl16	0.229844408165836	0.602886073631501	0.787531059642055	0.995457070830257	0.0567654478560407	-0.0773248547236123
Cxcl17	0.149603439538833	0.076147428033286	0.251370982003796	0.130768573206656	0.0762949071142557	0.117428694608852
Cxcl2	-1.24395586834362	-0.586517484831328	0.85839979265453	-1.5530710495593	-0.650029356999846	0.0253327203938604
Cxcl3	0.232256929524755	1.88455979014169	3.07587226917821	1.44191822819816	1.29428401415967	2.57817809703533
Cxcl5	1.20003437983085	1.04900414685161	0.872759681988779	1.01950636842605	0.834019747865332	1.8419419598204
Cxcl9	-1.01331049651938	-1.49027299616586	-0.319366106396701	-0.292158641280457	-0.298433701432082	-1.55843573612256
Cxcr1	0.0901929983122786	-0.0615801019208656	-0.0615953282386439	-0.0615413240389611	-0.0614996818632453	-0.061606772152108
Cxcr2	-1.86701754360725	-0.918768926073132	-1.52844442349212	-1.57625341513527	-0.829734327398271	-2.2905626156649
Cxcr3	-0.887829297619751	-1.57269266205957	-2.1450214489006	-1.46043747129726	-1.36157610929463	-1.70109110929847
Cxcr4	-1.86311846204019	-0.468267656129949	-1.84760760110357	-0.837213342803907	-1.4499695986855	-1.32761558258383
Cxcr5	0.654474815233784	0.409178071439412	1.77397357828515	2.00965913814824	0.0426055534962782	-0.369127808595849
Cxcr6	0.0316075616980043	-0.391254763044673	-0.12159295745089	-0.0908269545889189	-0.188887417317538	-0.396604676535953
Cxx1a	-0.439169816303197	-1.1752432099276	-1.02891369680365	-0.799610232629208	-0.306992805763629	-0.191777248703764
Cxx1b	-0.581395433319043	-1.37723089954195	-1.56543579735587	-2.16211875999722	-0.274670238807552	-1.2105000645518
Cxx1c	0.0759155385503595	-0.378768738188454	-0.509768803123638	-0.570544568581272	-0.0124188506924156	-0.192696572929741
Cxxc1	-0.0544783468134772	-0.0505729340766989	-0.0386863237893642	0.255324228907354	0.397888173619539	-0.264575184161591
Cxxc4	-0.0244204586751608	-0.0243584162997464	-0.0241783405766245	-0.0241855587303109	-0.0245009667662391	0.0854066822873163
Cxxc5	1.66871275450045	2.24804325216483	1.98764015175339	3.26447201839841	1.78056050779358	2.90573503856792
Cyb5	0.0914338316308764	-0.482768589378249	-0.294133944334221	-0.100996760962348	-0.323392130498937	-0.346694046236881
Cyb561	-0.136077856245123	-0.325874236056229	-0.0616071952621903	-0.178532236359	-1.0150409306647	0.266936478512904
Cyb561a3	-1.42596946206041	-1.1528838628821	-1.18656226222145	-0.952816199438614	-1.53087297114009	-1.339580152774
Cyb561d1	0.542762218103516	0.390666462804003	0.831890865951072	1.07913643388469	-0.419754955625369	0.0764719462309013
Cyb561d2	-0.376498412845986	0.0468707291261603	-0.308330724824598	-0.897925942803045	-0.833737642335663	-0.121543177486336
Cyb5b	0.173460100265672	-0.175805526181554	-0.504138920333851	0.0781248044671867	-0.238964245875507	-0.22362068146112
Cyb5d1	-0.214711574792678	-0.308460866229677	-0.369016980903443	0.136518563080517	-1.66725212434473	-0.314073046564499
Cyb5d2	-0.308988857255641	-0.463458006940224	-0.131354272219758	-1.55553702978289	-1.02611126996398	-0.372914378319634
Cyb5r1	0.0486661327338113	0.373576856179161	-0.375659149659147	-0.492606804867062	-0.139975020400037	-0.797274661879937
Cyb5r2	0.938103467015619	1.85464339187295	3.24272240978893	2.42232784468143	1.32291308408753	1.30171403656581
Cyb5r3	-0.440953924256982	0.0727210847261	-0.0787157124070918	0.110455834243478	0.350215447294801	0.525586510457327
Cyb5r4	-0.209810816506078	-0.437743718952906	0.0649672912368607	-0.356416094078646	-0.168013420222673	-0.219623895385807
Cyb5rl	-0.273473608454853	-0.393907662571423	-1.71762990316744	-0.910420550628131	-0.982163157212505	-0.731187354012969
Cyba	-0.302962624546479	0.214208873637631	0.416877957226647	0.509521439443463	-0.348666419824559	-0.216256232526423
Cybb	-1.17566673779445	-1.45233901986214	-0.0808379469242398	-0.688093910410102	-0.21454510023947	-0.252818116614153
Cybrd1	1.2931321232004	1.29585506998021	0.238512773313163	0.92924542291162	1.09272346943551	1.02691780629578
Cyc1	-0.217346300510112	-0.0558160768503164	-0.161835965941762	0.250913020363124	0.000882973614679991	-0.283740867946748
Cycs	0.14959528959969	-0.239458503200278	-0.0902549949294094	-0.224569875335488	-0.387568547537917	0.167682767357719
Cyct	-0.0449792715366687	-0.0428136519003487	-0.0404917368015961	0.0577068195621957	-0.0401564908785184	-0.0434929351574101
Cyfip1	0.0303155995741887	0.373347993475581	0.712016475415897	0.790609507958882	0.435680189065806	0.522858185125325
Cyfip2	-0.0487605917724616	-0.650477757052937	-1.07287680181751	-0.366664504992074	0.176319596045731	-0.174263011682804
Cygb	1.03014972500236	1.86409708927153	1.73632616013763	1.86890113394447	2.12705062129852	1.75779599991236
Cyhr1	-0.179005879255166	-0.195489835051096	-0.611933857993941	-0.283272293450025	-0.379965473028953	-0.448814806451756
Cylc2	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149
Cyld	0.514972771613523	0.0487298807161748	-0.359665149004094	-0.0577986236656188	0.566539745451254	0.165386501052432
Cym	-0.209945554655586	-0.209748477420908	-0.210165853933547	0.0136823309091809	-0.209493149209115	-0.21001132373391
Cyp11a1	0.121405931962765	0.121497062035486	0.135270224032409	0.121559421198819	0.187674802753374	0.131209405600136
Cyp11b1	-0.198418449121845	-0.196339153522966	-0.193992800048771	-0.199784035201366	-0.0955047447156869	-0.197010986902427
Cyp11b2	-0.12472573213267	0.137082980062828	-0.123073554260778	-0.1208335259584	-0.122424027891948	-0.123571165853978
Cyp17a1	0.448815984478988	0.424712511511737	0.376262783951663	0.351353776955134	0.877723980703686	0.570849099019381
Cyp19a1	0.027731031978158	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.032046061676048
Cyp1a1	0.849519920729427	0.401813760923111	0.438448853115472	0.868856680962869	0.272495097885143	0.767413770743397
Cyp1a2	-0.135402468150227	-0.135088686067116	-0.136250944425074	-0.13426731552539	-0.134687891200553	-0.0165040091453369
Cyp1b1	0.438892503978374	0.514241237020108	0.207264053436272	0.63497500988755	0.0688523500863883	0.213828414183024
Cyp20a1	0.925241931205452	-0.0910722800827319	0.324172024141932	-0.0359296627274597	0.234008163629415	0.210710119003583
Cyp21a1	-0.388080669053664	-0.387955451989636	-0.387807968646218	-0.387707694892507	-0.388488498321392	-0.362596100162529
Cyp24a1	0.0686007165729896	0.0707663362093096	0.0730882513080621	0.0759177674695326	0.0705948039125082	0.255130572811443
Cyp26a1	-0.438877902596113	-0.434763048023773	-0.315664388250467	-0.432975347756017	-0.434158568848106	-0.218178355841304
Cyp26b1	-2.2311771164669	-3.00660640273848	-1.14046993795022	-1.80281578715495	-1.90784667866614	-1.77175130251969
Cyp26c1	-0.270118670634365	-0.166621798255876	-0.256267117060517	-0.17977679007	0.0351126621830101	-0.100980156581099
Cyp27a1	-0.796473177288712	-0.996848770621148	-0.56375147211563	-0.509311272508898	-0.94177295692829	-1.37283993553439
Cyp27b1	0.137550630016267	0.452176630152984	0.795949978189314	0.597706126618921	0.00299874285474988	0.82642766204193
Cyp2a12	-0.140713886146439	-0.138548266510119	-0.136226351411367	-0.139134612791566	-0.135891105488289	-0.139227549767181
Cyp2a22	0.095986565577002	0.096476329050908	0.0970267830922012	0.0977140853707391	0.0970847389436507	0.54752679996057
Cyp2a4	-0.125304693497221	-0.148020036465238	-0.148019429177105	-0.147988312669516	-0.14790958772481	0.0256726106832635
Cyp2a5	-0.371428832009436	-0.370981376758722	-0.370475333104908	-0.372611008550182	-0.37042187509564	-0.371116753754286
Cyp2ab1	2.36715723173121	0.359819383412012	2.99632287219124	0.772824923332838	0.855464153140072	1.14521625006992
Cyp2b10	0.059209569453172	0.0593630782021179	0.0595434097293329	0.0593441918342291	0.0891198628684396	0.188257767856568
Cyp2b13	-0.341210369844633	-0.343391626793923	-0.340066518152781	-0.339320676964478	-0.340004397406119	-0.340831910976774
Cyp2b23	-0.0545898282179522	-0.0542290902916898	-0.0524535328826555	-0.0541376862237392	-0.0521589694322544	0.257211950080218
Cyp2b9	0.0851943358733388	0.0872855099156041	0.0896074250143567	0.0924369411758273	0.18818059991059	0.361245701195056
Cyp2c29	-0.298574952078817	-0.299257899601074	-0.297835426674295	-0.295354886140619	-0.298605220079579	-0.298736010863148
Cyp2c37	0.0280319435025082	0.0282326960076159	0.303242606567607	0.0284832873903293	0.0284928093507254	0.212887510729353
Cyp2c38	0.248098824495589	0.0530689122775934	0.055390827376346	0.0582203435378165	0.0557260732994234	0.052389629020532
Cyp2c39	0.0686007165729896	0.0707663362093096	0.0702595579894306	0.0759177674695326	0.0734234972311398	0.255130572811443
Cyp2c40	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0378767761933326	0.0353825059549396	0.130283990649204
Cyp2c44	0.297587340866205	0.180477386892808	0.180513730680505	0.420066700569815	0.18007551895389	0.228469978437425
Cyp2c53-ps	-0.120618313174749	-0.118452693538429	-0.116130778439677	-0.119042839412518	-0.115795532516599	-0.020894047822335
Cyp2c54	0.0305597252967895	0.0327253449331094	0.133285189005018	0.0378767761933326	0.0353825059549397	0.032046061676048
Cyp2c55	0.270740798124848	0.270206116000196	0.122957025241236	0.140912584823766	0.303437127046161	0.136437356222444
Cyp2c65	0.306203984972105	0.0466536798374714	0.0632818838784527	0.0669452843446884	0.0639587428696588	0.0792636849153825
Cyp2c66	0.0305597252967895	0.0327253449331094	0.0350472600318619	0.0350480828747011	0.0353825059549396	0.032046061676048
Cyp2c67	-0.120618313174749	-0.118452693538429	-0.116130778439677	-0.119042839412518	-0.115795532516599	-0.020894047822335
Cyp2c68	0.118613935815722	0.0881779157331038	0.0884064615409249	0.398631856945892	0.0884249338018047	0.278661510895148
Cyp2c69	-0.0966911566766319	-0.094525537040312	-0.0922036219415594	-0.0947659735631386	-0.0918683760184818	0.0808034217141906
Cyp2c70	0.0416384436573879	0.0416342278437257	0.0418686964211364	0.0419819168018775	0.0415820748441741	0.302581194154591
Cyp2d10	0.0668741190677612	0.0735878312756236	0.0759097463743762	0.0787392625358468	0.0762449922974538	0.171146476991718
Cyp2d11	-0.0680437780838159	-0.0630092696766613	-0.0606873545779088	-0.0578578384164381	-0.0603521086548311	-0.0636885529337227
Cyp2d12	0.107292426700369	0.107621014289671	0.107999784705198	0.466358578980647	0.258677369972673	0.107521288193921
Cyp2d13	-0.315459688424547	-0.314850962087762	-0.31418319777567	-0.31664739719733	-0.314116191542837	-0.315033075807199
Cyp2d22	0.776489594508498	0.485693439448659	0.364897889624257	0.781645941513914	0.26380220322681	0.350274127170368
Cyp2d26	0.692045172547467	0.671194377529734	0.920894193969515	0.51229370356755	0.723559803520093	1.21366273796157
Cyp2d34	0.119944254036585	0.138432213447671	0.120135572692334	0.494144047194259	0.264305746668458	0.120005182906304
Cyp2d40	0.0507553430731021	0.052920962709422	0.251718735754487	0.0580723939696452	0.0555781237312523	0.0522416794523606
Cyp2d9	0.0313778798559874	0.0314340754726039	0.0318453115816059	0.127053130915363	0.0318726619619238	0.341301011210222
Cyp2e1	-0.0932442501736745	-0.0929720934508143	-0.0928321059996852	-0.092179488530099	-0.0921846729120556	-0.029315920528844
Cyp2f2	0.112044985369485	0.0487895170150802	0.0715765793811623	0.0489552717653624	0.0488840090955953	0.317517858643113
Cyp2j11	-0.0628666683527078	-0.0994273208112849	-0.0992688544128518	-0.0993844274231609	-0.099576353406743	-0.0475133202429897
Cyp2j12	-0.312525199731203	-0.312252044402619	-0.311935628746328	-0.313091272881748	-0.31190143702576	-0.208646105295927
Cyp2j5	-0.0459233766659938	-0.0456734951974853	-0.0453831259422883	-0.0460589533606336	-0.0453516273418641	0.198599569285488
Cyp2j6	0.840408612036323	0.286747024254504	-0.223209576288425	0.985463492992316	0.319590303452708	0.38013707090392
Cyp2j8	-0.0829043158767548	-0.0810377269792849	-0.0787041733722384	-0.0810401085554179	-0.0783689274491608	0.140188142396626
Cyp2j9	2.29217903053725	1.88399793594978	1.48676706121551	2.00701638042444	2.24212513306185	1.58658811181874
Cyp2r1	0.0431143655793564	-0.381967255439412	0.0141303736132136	0.115814107903691	0.0153504230970754	-0.0710849601563051
Cyp2s1	0.104553776504315	0.237238978562563	-0.908174032145778	-0.781586143501966	-1.63530781989266	-1.33406158037415
Cyp2t4	1.29229750478086	0.257373004173547	0.682528395467368	0.709756003707578	0.598730314364761	0.575743086882959
Cyp2u1	0.349115155170177	0.826700062810817	0.073125484200619	0.790135358292448	0.0511514256879806	0.529753586615995
Cyp2w1	0.0651918261365196	0.033399600834714	-0.000345701387154635	-8.35290694330697e-05	-0.000314750645778756	0.0830589605066251
Cyp39a1	0.330960741946352	-0.481590357114906	0.822504123268364	0.12750850659608	0.518204127206981	0.479364746749374
Cyp3a11	0.0387787258954573	0.0391136224963033	0.0391886165106678	0.039558215333326	0.191071637857308	0.163787848957483
Cyp3a13	1.0071562377741	0.501277013390738	0.318215839397741	1.72950323924078	1.59303186848022	0.893969836155908
Cyp3a16	0.095986565577002	0.096476329050908	0.0970267830922012	0.0977140853707391	0.0970847389436507	0.54752679996057
Cyp3a25	0.0067078870509998	0.00750132064285029	0.00984947868701122	0.00996421250573459	0.189786389560376	0.00596519529843768
Cyp3a41a	-0.199299446957407	-0.197133827321087	-0.194811912222335	-0.199945189350548	-0.194476666299257	-0.197813110578149
Cyp3a44	-0.120618313174749	-0.118452693538429	-0.116130778439677	-0.119042839412518	-0.115795532516599	-0.020894047822335
Cyp3a57	-0.0596849202939238	-0.0595604342691719	-0.0595213523622887	-0.05945075706928	-0.059615273285762	-0.0597313786748567
