	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Acat2	-0.415207198385	-0.959071952152	-0.908474082492	0.203549947722	-0.249438023227	0.200920570853	-0.177469418088	0.414975020323	-0.743909240688	-0.0297641300548	-1.59709554791	0.0895319653796
Acat3	0.839063613616	0.3533068996	0.480790405244	0.290158509241	-0.374433882001	0.226997955794	-1.23686198245	-0.494511031896	-0.092646218088	1.30977810382	-0.828559789582	-0.200473190353
Acbd3	0.131386732229	0.295772873206	0.185577234914	0.37348517869	0.274919012364	0.403913987188	-0.0334569648861	-1.01849972504	0.0128739557023	0.0991073181942	0.263740701574	-0.153790609492
Acbd4	-0.304225309002	-0.311061635427	-0.44771140302	0.504123234364	0.452569714228	-0.12582827856	-0.266878882758	-1.72410975749	0.556505000541	0.151440639285	1.66571046881	-0.107277613667
Acbd5	0.128560431176	0.372846209738	0.404186058339	0.0789988071621	-0.0104900753664	0.0741890560647	0.141657003496	-0.0979673672945	-0.170659796964	-0.265519530603	0.811192421848	0.0461703024157
Acbd6	0.103227114716	-0.0879415931292	-0.178134089344	0.250131738452	0.683559590622	0.201498606318	0.341182850573	-0.303580560345	-0.43551096996	-0.172592314899	1.71804449198	0.124894736698
Acbd7	0.109853018582	-0.0122916086034	-0.0123079780657	-0.0126103379839	-0.0120536678816	-0.0126175452843	-0.59557832078	-1.030230794	-2.07037776811	0.151357786826	0.72038975506	0.668704470921
Accs	-0.662554514839	-0.61901725973	0.0849888440994	-0.699749613572	-0.518757302281	-0.228676793818	-0.149912452042	-0.0355321975883	0.741817408909	0.211770331684	2.05060161191	0.143237147577
Accsl	0.0124055035627	0.0126163823346	0.0132233545318	0.0129099529063	0.0128970087539	0.0129185042238	0.131862734905	-0.216126198954	0.404316757152	-0.0776681669092	1.71271623373	0.138949549768
Acd	-0.159669918417	0.0588775348188	0.0305425814707	0.196362489136	-0.783129128921	-0.296863497354	0.381633660909	0.587420220128	-0.238914173607	0.0149732392271	-0.173283266765	-0.564217738852
Ace	0.486352081933	-0.355582995359	1.42632663733	-0.100157979228	1.42277057534	0.524843898186	-5.05263637641e-05	-0.00463569506044	0.239014012806	1.85676428622e-05	1.11960343707	-0.26148786653
Ace2	0.00615849694049	0.257745037566	0.0226861643123	-0.0231894281199	-0.0144444598092	0.0456701951169	-0.00549624158938	6.06665675133e-05	-0.00134909085116	0.000262579056469	1.61313283528	4.26091559089e-06
Ace3	-0.183131077612	-0.182727040837	-0.182284680841	-0.182642002504	-0.153821588404	-0.182667661921	-0.0157966460115	0.00288229849955	0.00137927443149	0.000512400194034	0.996894705666	0.377759157118
Acer1	-0.0380469955892	-0.0369672899583	-0.0679824571024	-0.0686138337646	-0.0682598268504	-0.0686040764117	0.0210530599799	0.0282812181324	0.284606907911	0.0001562280089	1.58050229322	0.0168886233346
Acer2	0.0534335630184	0.0417831371184	-0.0924347519848	0.265085885113	0.326666201374	0.137282025146	-0.74434917729	0.399369720196	-1.08477597756	-0.119531940372	1.87919295791	-0.615027832817
Acer3	0.451175025676	-0.0579509353127	0.206693745213	0.196859579998	0.444730003889	0.364009941439	-0.0422626037753	-0.648928268421	0.373765189099	0.0935262862839	1.06175729143	0.172068132357
Ache	0.118629747582	0.40001523705	0.300266001307	0.718713633629	-0.08755708978	0.872429896235	-0.00133809754892	0.002832195509	-0.0817160561901	0.084732609219	1.21162716091	0.106456414879
Acin1	0.0267302695585	0.0667142045804	-0.158831938522	-0.287105616188	-0.0292333400534	-0.223042538887	0.163995583271	0.827641504051	-0.111886945671	0.000638435509771	-0.884257574571	0.0178493403167
Ackr1	1.33447395602	1.26476475926	1.29947439866	1.22138347522	1.22674965036	1.34244291482	-0.00032435282116	0.000685846124703	1.22824445072	0.000119809513944	0.0659331101518	0.0154186443156
Ackr2	1.40969770772	1.01160504693	0.99823555094	0.931887674179	0.971818013485	1.03497210892	0.148802897905	-0.808968962682	-0.239015890375	0.000872084076248	0.70845705733	-0.675129791048
Ackr3	0.104808566697	-0.250905758255	1.08499094214	-0.310581779043	-0.430502140079	0.195195345895	0.95196306588	1.52866618759	0.846084931512	0.0524380674783	-0.953417998933	0.0162808140634
Ackr4	-0.169295723985	-0.670025763984	-0.398495367939	-0.167867849943	-0.470827202101	-0.384464970335	0.176004304994	-1.06461633143	-0.272330196831	-0.124790915113	1.18272673257	-0.394131956235
Acly	-0.0511969052227	0.0587002628437	-0.192960172696	-0.0324544127522	-0.156317719595	-0.0243776206154	0.0713222817036	0.427647610604	-0.437314740922	-0.0015699711242	0.0866150635009	-0.0785248776699
Acmsd	-0.0238279058419	0.0135947686497	-0.0227169257646	-0.0226148275145	-0.0225215313023	0.00377743749672	0.124819379077	-0.0640390047147	0.000316070468157	-0.0161636450265	1.41638952493	4.75153496947e-05
Acn9	-1.62011736775	-0.394623443902	-0.746443502148	0.0401667131994	0.097881191094	-0.637977856912	-0.366083868864	-0.802584947295	0.135421487315	0.648494233766	2.15361446955	-0.970298635769
Acnat1	-0.0445128233858	0.123222299819	-0.348369825792	0.118261417112	0.0778439798008	0.538882006602	0.572806532483	0.398789916128	0.55442649939	0.00536177153864	2.20110132359	0.00220986688073
Acnat2	-0.0438499473304	-0.0399634656438	-0.0359772789309	-0.042140086534	-0.0378411884649	-0.0382825233959	-0.00194511464147	0.00412742982794	0.317399779852	0.000741600735922	1.19842225555	0.00030563770241
Aco1	-0.107658165442	-0.0111554901738	-0.0655882772251	0.270378806727	-0.608180703129	0.073251968209	0.502770903422	-0.596693474231	-0.281969114367	0.0894386490581	-0.0161169890373	0.259105495665
Aco2	0.036676400398	-0.129011469937	0.253919034345	0.104247340982	0.339826857092	0.105515562347	-0.118808510547	0.67674843032	-0.20875940925	0.0502408681939	-0.529259502865	0.133943287394
Acot1	-0.107589158096	-0.645699282697	-0.73275689688	-0.25646094393	-0.952545511147	-0.560010291144	-0.00142594323904	0.00302207888902	0.866366100333	0.000537876191941	0.543946536359	0.000220380110222
Acot10	-0.161855975845	-0.0182726889217	0.0886220424255	-0.131170243444	-0.152153766008	0.10829741605	0.703490535269	0.0243237201572	0.0466390948793	0.416745821034	1.46914546861	-0.150273116025
Acot11	-0.233445102418	-0.662567105231	0.206385306377	-0.0570521411271	-0.380850279617	0.941903698451	-0.729589815417	0.876169128948	-0.681277424222	0.292531581205	-0.582230308777	-0.340993074201
Acot12	0.0294989993389	0.0298123205073	0.0299984283736	0.0298543910399	0.0299324548849	0.0295309268367	0.0959480135042	0.00586125634553	0.271526262863	-0.0961359679236	2.22137931374	0.217992489338
Acot13	0.25628478183	0.154676372754	0.174088981026	0.43462462851	0.151395649054	-0.455710398816	-1.11232527936	0.781780617537	0.257326083226	0.26099398359	1.92832534788	-0.191247381433
Acot2	0.0280211023046	0.25177829692	-0.620775965566	-0.565570344595	-0.682303894242	-0.666285256101	-0.0981792322033	-1.41187090724	-0.601538920879	-0.257257861198	0.58430421365	0.223280261304
Acot3	0.104562681351	0.104612072816	0.104672593719	0.104482938902	0.104375318813	0.104612531227	-0.00185802533142	0.0039417946848	0.115632330047	0.00070709900491	1.40638804399	0.000291124434072
Acot4	0.00327942585089	0.133626479598	0.00371862046331	0.00365827394961	0.0456341083124	0.00190286916965	0.0791141285951	0.00278729981094	0.337704442024	0.000495120426367	1.14177298022	0.000202618747491
Acot5	-0.129138497809	-0.128728189601	-0.12888231945	-0.129162366586	-0.128480012206	-0.128954445688	-0.00238822475793	0.00507343365644	0.569815873153	0.000919369062152	0.91273493687	0.000380931065381
Acot6	0.387658491844	0.486559181318	0.293464292324	0.667781121061	-0.551481855625	0.0613807388361	-0.708611002227	-0.959918624884	0.249770041319	0.342911936863	1.64759378289	0.350248520704
Acot7	-0.484517030684	-0.510144726169	-0.855613384546	-0.786071614356	-1.11113410866	-0.338985054581	-0.238058527683	0.109122266437	-0.389522202001	-0.138965927449	0.327250184663	-0.146945772819
Acot8	-0.0370660669435	-0.0636649674987	0.216685698647	-0.444551452044	-0.206888398036	-0.249495209451	0.0101536425636	-2.74278154357	0.0734461992811	-0.202649375917	-1.1388722277	0.395047941636
Acot9	0.259799603111	0.56132540513	0.40599936448	0.0679017631888	0.344297000661	0.226337367067	0.463625701202	0.90300014049	0.418863788473	-0.00688605687775	1.7675108557	-0.211950750319
Acox1	0.229506683318	0.32089801573	0.179785410079	0.248557150889	-0.139620559279	0.0169831958135	-0.13890279449	0.840018962141	0.518196226422	0.247631761972	2.81531099927	-0.0307324760872
Acox2	-0.241809067249	-0.242356356376	-0.241450517712	-0.241371791598	-0.240561356583	-0.242954999091	-0.0767117868944	-0.0522453388781	0.320888030046	-0.104661828035	1.51290159627	-0.502559448425
Acox3	-0.186689274742	-0.0948092750918	-0.213401224077	-0.140648765379	0.379236910324	0.000278610391051	-0.572092527714	0.49206901803	0.194360309885	-0.00981419781374	-1.79656246788	0.115474620042
Acoxl	0.580055308262	0.496004575292	0.403901027237	0.402153764143	2.66275384302	0.885626780699	0.0529304250287	0.473123113905	-0.759946856663	0.703709559846	-0.991950569441	0.00492156484123
Acp1	0.475758945191	0.276281075993	0.531617572061	0.333731883951	0.385389271311	0.171346073436	0.426170988178	1.24286825079	-0.339592930606	-0.178512813822	1.47506285426	-0.0496820633516
Acp2	0.322711330875	0.494208619472	-0.152186744774	0.011085606566	-0.315054092897	-0.497803398309	0.0616539802064	-1.77474584944	1.4901451609	0.423888725473	2.3718698641	0.87196554197
Acp5	0.000257688818882	0.0571605782816	-0.362394928837	-0.0211348785875	-0.506922941483	-0.469941408562	0.651207596122	1.8445954903	0.696884626766	-0.403500134149	2.11099507613	-1.21099201947
Acp6	-0.367307001135	-0.379150232619	-0.324401356442	-0.379312488987	-1.08043549122	-0.443750687808	-0.301588424155	-2.33510978343	-0.454452662163	-0.162040756775	-1.127730289	0.0181789400281
Acpp	-0.489000615473	-0.498432055865	-0.0190434962566	0.41594156595	0.234925059614	-0.130054792254	-0.473883898637	-2.7025063309	-0.864061726347	0.0393075585467	-0.505195687991	0.053823275863
Acpt	0.575005472069	-0.0743462295333	0.255795919789	0.199759762478	-0.288254403982	1.43860075033	-1.13945670946	-0.731049842007	0.87839649594	0.766808889395	1.64199756626	-0.859673565647
Acr	0.0389283035152	0.0389055984751	0.0390403304586	0.0388288823212	0.038867479659	0.0389859573371	-1.10904291372	-0.15371035181	1.38307982302	0.590317294955	0.719516894649	0.234700208009
Acrbp	-0.615607388762	-0.161997549425	-0.973890109476	-1.38368048433	-1.19679234964	-0.921166074274	-1.27721029024	-1.778432708	-0.822186155937	0.566981906445	-0.0174812812399	-0.242219098216
Acrv1	0.0511754674996	0.083410119703	0.0340154105263	0.0592567015285	0.03419654563	0.0341462576253	-0.496247550916	0.00315575092857	0.536129479815	0.000557990939999	0.68884158815	-0.0914082462175
Acsbg1	0.114705846442	0.102731409054	0.404383580293	-0.134305773293	0.849966409565	0.529585892696	-0.00184673841931	-0.19640829811	0.165088683251	-0.049753383655	1.46591347022	-0.0075876233725
Acsbg2	0.106305679752	0.10708773947	0.110195464022	0.106010993227	0.106582392752	0.106813088553	-0.000278614671835	0.000589080997199	0.0332959889947	0.000102829544951	-0.563213070544	4.16389902806e-05
Acsf2	0.185335201278	0.909990087096	0.847587974718	0.671561634872	0.408797581448	0.728635167361	-0.0340202483649	-0.517057860381	-0.429647729736	-0.121415483685	-0.318526535113	0.0478366493945
Acsf3	-0.507922646564	-0.335281663761	-1.0701857181	-0.667156198718	-1.79742900628	-0.872897922736	1.16538270443	-0.460886369587	0.232275941256	0.859908995629	0.194418097643	0.241494234849
Acsl1	-0.5621959017	-0.0825094722245	-0.646242492417	-0.285885423289	0.362491464898	0.142559024511	0.290464671004	-1.18416341279	0.088411196225	0.00725919508752	1.12732015824	-0.22172336337
Acsl3	-0.101703385631	0.154177372339	0.114334724427	-0.359129608031	0.17022971838	0.349745834919	-0.458317886498	-1.46996169913	-0.138150392209	-0.651694899045	2.31211044291	-0.548161230341
Acsl4	0.495833143729	0.393227100449	0.363464194322	0.346508545195	0.574078898478	0.700864246007	0.365619975084	-1.04941796482	-0.0646282421885	-0.0466031662808	-0.421575032114	0.113778064374
Acsl5	-0.182056253605	0.129971219759	0.00875036908109	-0.114920706615	-0.370363757633	-0.013148240121	0.0662796542604	-0.538353082259	0.208606270168	0.0403135309029	-0.803805137159	-0.0400680076368
Acsl6	0.164648475168	0.254997414282	0.191883886955	0.165243392469	0.232706385723	0.165222738276	-0.000785355434895	-0.0606440880539	0.104254415302	0.434510766974	1.41461662939	0.083060660696
Acsm1	-0.195341429433	-0.194283641065	-0.190297454352	-0.201554166474	-0.192161363886	-0.192602698817	0.237486242606	0.00504814835708	0.00240445685024	-0.0423366144599	-0.274360893081	-0.040536621094
Acsm2	-0.249659956419	-0.25025712078	-0.249525908235	-0.249801713127	-0.249281993445	-0.24949135455	-0.00256743532917	1.45281287725	2.11117532779e-05	0.00118892887783	0.173585038733	3.16390104866e-06
Acsm3	0.0510716423752	0.0337238932513	0.0491894343189	0.486020932023	0.0372812401865	0.0477031440096	0.0591374667437	0.0829347961997	-1.40470402741	0.538352506999	1.18598082993	-0.467886607097
Acsm4	0.401837051779	0.539707070862	0.757192657539	0.720611138643	0.937203890985	0.369759945384	0.137227010429	0.0138286370146	0.368871845247	0.301384794215	1.61228116747	-0.665052895279
Acsm5	0.0912731749291	0.107346026945	0.0328885926106	0.0300497820613	0.031200196905	0.030223468775	-0.000835964640456	-0.253001783508	0.0765388574727	-0.0220579022441	-0.681154386014	0.0596906378092
Acss1	0.0576676627677	-0.445021025637	0.378747027034	0.0307950085738	0.259795198113	0.91417646734	0.363746930411	1.05306038597	-0.356654283721	-0.719687362045	-1.25623744814	-1.2509209216
Acss2	-0.2424455115	0.0138227269816	-0.75969274544	-0.197186353309	-0.222046774029	0.377613023363	-0.0545345514818	1.24478958544	-0.592026326167	-0.534597316354	2.57887280299	0.421327677273
Acss2os	-0.172259755783	-0.236281932023	-0.283090981017	-0.285559906857	-0.238916721046	-0.284565549805	-0.68129484078	-0.233494282957	0.733515107718	0.00155618893703	1.26628848803	-0.229281768535
Acss3	-0.0236051830388	-0.0213620968675	-0.0315334221285	-0.00568808592865	-0.0457921735687	-0.0428606937406	-0.00315855426296	0.00669444168238	-0.0284237559638	-0.29497226297	1.05015249358	0.492754755964
Acta1	0.464512600072	0.536258960825	0.569926872341	0.346497819472	0.605879568782	0.447059409328	0.326585532111	0.165548270399	-0.148147531005	0.659011861958	2.13080078406	-1.11529957849
Acta2	-0.0102421442721	-0.0836331654205	1.14308166004	0.161613078248	0.556645146071	0.344680914851	-0.0346582009364	-0.454173143666	-1.00584231968	-0.0804497117372	1.02318212479	0.788782585596
Actb	-0.0646357600084	0.176815330224	0.0332174652436	0.111087923244	0.0626720271444	0.077877234438	-0.166619707752	0.488902559497	-0.235979261075	0.128017740708	-0.30328701071	0.197378815797
Actbl2	0	0	0	0	0	0	0.146675282584	-0.185625007767	0.00163135919607	0.357226332669	1.22510938358	-0.0594828515213
Actc1	0.502979761735	0.234867767675	0.280823383728	0.172261486245	0.223071617224	0.171340079392	-0.00122832421275	0.00260035259765	-0.0421124913607	0.000458697500656	0.255208574346	-0.0709649071008
Actg1	-0.0160354054651	0.0345733309199	0.087471491818	0.165861607386	0.12123545129	0.133185961317	0.415411587812	0.90003139683	0.39449061589	0.0800005936234	-0.129894860677	-0.0143038327366
Actg2	0.0262934659654	-0.212758075117	1.92973050705	0.0935846280909	-0.342259571593	0.417128240117	0.267485990803	-0.0118197714829	-1.39863866941	-0.0125112506605	1.02170579678	0.159488646067
Actl10	-0.59850144401	-0.74495089121	-0.742212892752	-0.652740654801	-0.726631904664	-0.525341810339	-0.00106284473585	-0.0342770036156	0.577518250571	-0.0352009607454	1.66228353459	0.0327475353904
Actl11	0.0345177428217	0.0355755311896	0.0395617179026	0.0362677990703	0.03486911505	0.0372564734376	-0.00191761694117	0.00406880630964	0.00196569934051	0.000730690864138	1.51582817162	0.000301044729998
Actl6a	0.0370609801059	0.110527730067	0.657365532921	-0.0276987438178	0.244241983828	0.100105084915	0.0763022652132	-0.664874689038	0.0964263546656	-0.0251427837589	1.53574162034	0.0567890760624
Actl6b	0.000696103586255	0.00142290949998	0.00808455827695	0.00479254654199	0.00323334395193	0.00148004975801	0.163362308901	0.00155005253635	0.000734259140739	-0.0375931084844	0.942812633834	0.000110881103769
Actl7a	-0.118108727944	-0.14326374065	-0.142851412346	-0.143274992216	-0.0875675710498	-0.118395659021	-0.00130086659501	0.0027562268235	0.483812306859	0.000489475816622	0.766294631822	-0.310373145876
Actl7b	0.402653458609	0.733277366962	0.580380796308	0.297250174603	0.355413201217	0.50810777434	0.591563752452	0.00583435312456	0.134875577135	0.0010530161359	0.639986482191	-0.15117077975
Actl9	0.103743919627	0.10398438253	0.104826060055	0.104147804256	0.10227890208	0.103807183509	-0.131960454902	0.00383878432225	0.375172570781	0.27803919778	0.742877857394	0.000283103674452
Actn1	0.0312783044458	0.200396512473	-0.235329935058	-0.159856156018	-0.305305017095	1.31315317441	0.365132637954	-1.17779584515	-0.454552581658	0.282700887931	1.35377408993	0.327115328069
Actn2	-0.00681222764249	-1.01949265834	-0.998577613681	-1.02946419387	-0.992789434429	-0.154642025956	-0.35102711404	-0.608465434872	-0.0838832327458	0.263506117886	1.73093101078	-0.27996490804
Actn3	-0.313728347457	-0.310245923308	-0.20173107642	-0.310357040279	-0.309887176325	-0.310623426342	0.524339698234	-1.74724323642	-1.18500621999	0.523069139193	1.87862141165	0.234868458996
Actn4	-0.219836392032	-0.0423884783749	-0.203435869471	-0.0154702818211	0.105348517842	-0.123030284132	-0.0768312235259	0.170477450099	0.182877124356	0.206250949427	-0.824102545502	0.189169427254
Actr10	0.459798298254	0.493120188817	0.0693818144031	0.223961550108	-0.00438674465259	0.01698992373	0.186354878894	0.808546809354	0.27447541973	-0.136587811707	-0.460823619436	0.0331933368716
Actr1a	-0.0740361334343	0.323618280034	0.184747183511	0.01357087132	0.210762695415	-0.0722444777716	0.365083948897	0.389566080707	-0.243452494959	0.0434849197997	-1.05997731721	0.222090634366
Actr1b	-0.0649985544642	0.0625112248448	0.201989563988	0.307192158685	0.00348322128263	0.365171446179	0.292444758059	0.188292869246	0.271752732015	0.120286460105	-0.468121379901	0.61319257048
Actr2	0.367075240624	0.35662870544	0.128994977527	0.288459915172	-0.000410187145168	0.134030794469	-0.140065616095	-0.398947832263	0.0522302546423	0.0629981676819	0.449276324205	0.243434111756
Actr3	0.136642168231	0.132047705177	0.126300697359	0.143940630515	-0.0412420202155	0.226428316913	0.014439762645	-0.400070070719	0.244628878468	-0.142535610334	-0.362027813651	-0.0292100698275
Actr3b	0.219603302546	0.475233043245	0.29541178827	0.344651623641	0.285928859574	0.265440914557	0.514798080237	-0.219465465845	9.08643743191e-05	-0.154789782585	1.76309054165	0.558074798616
