	Atf3	Egr1	Egr3	Fos	Fosb	Hic1	Irf1	Irf2	Irf7	Irf8	Jun	Jund	Klf4	Maz	Myc	Nfya	Stat1	Stat2	Zbtb7b
Nfatc2	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Nfe2l3	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0
Nfkb1	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Nfkb2	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Nfkbia	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
Nfkbiz	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Nfrkb	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Nfxl1	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0
Nfya	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0.5	0	0
Nid1	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Nid2	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0
Nif3l1	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nipal3	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5
Nipsnap1	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nkg7	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Nkrf	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Nlrc5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp1a	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0
Nlrp1b	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0
Nmi	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0.5	0.5	0
Nmral1	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Nmt1	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5
Nnat	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Noc3l	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Nod2	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Nol10	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0
Nol11	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0
Nop10	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop2	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0
Nosip	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Notch1	0	-0.5	0	0	0	0	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	0	0	-0.5
Notch3	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0
Npas2	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	-0.5
Npc1	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	0
Npepl1	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5
Nprl3	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0.5
Nr2f2	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr4a1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Nr6a1	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5
Nrbp2	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Nrg1	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Nrg4	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Nrip1	0	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5
Nrm	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Nrp2	0	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Nsa2	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Nsl1	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0	0
Nsmaf	0.5	0.5	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0	0.5	0	0.5	0.5
Nt5c3	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Nt5dc3	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Ntn4	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0
Ntpcr	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Nudt14	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Nudt16	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Nudt16l1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Nudt17	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	0	0	0	0	-0.5
Nudt18	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Nudt8	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Nuf2	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Nufip1	-0.5	0	0	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Nufip2	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Numb	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0
Nup210	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5
Nup210l	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Nup50	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	-0.5
Nup54	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	0
Nup62	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Nup98	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5
Nus1	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Nusap1	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0
Oaf	-0.5	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0
Oas1c	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Oas2	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Oas3	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0
Oasl2	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Oaz2	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0
Obfc1	0	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0
Obscn	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Ogfr	0.5	0.5	0.5	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
Ogfrl1	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Oip5	0	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0
Olr1	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Oma1	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0.5	0
Opn3	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Orai3	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Orc4	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Osbpl8	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Otub1	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Otud1	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Otud7b	0	-0.5	0	-0.5	0	-0.5	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Ovca2	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5
Oxa1l	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxct1	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0
P2rx1	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5
P2rx5	-0.5	-0.5	0	-0.5	0	0	0	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
P2ry1	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
P2ry10	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
P2ry12	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0
P2ry13	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0
Pabpc1l	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0
Pabpc4	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pacs1	0	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0
Pacsin1	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Padi2	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Padi4	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pafah1b2	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	0	0	-0.5	-0.5	0	0	0	0
Pafah1b3	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0
Pag1	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	0
Pak1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Palld	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0
Palm	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Papolg	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0	-0.5	0	0	0	-0.5
Pard6b	0	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	0	-0.5	0	0	0	0
Park7	0	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Parp1	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5
Parp10	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Parp11	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5
Parp12	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Parp14	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Parp2	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Parp8	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0.5
Parp9	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0	0.5	0.5	0
Patl2	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Pax8	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pbk	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pbx2	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Pbxip1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Pcbd2	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Pcdh1	0	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0.5
Pcdh17	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5
Pcdh19	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdh7	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	0	0	0	0	0
Pcgf2	0	-0.5	0	0	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0
Pcgf3	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	0	0	0	0	0	0	0	-0.5
Pcgf5	-0.5	-0.5	-0.5	-0.5	0	-0.5	-1.5	0	-1.0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Pcid2	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Pck2	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcnx	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	-0.5
Pcolce	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0
Pcp4l1	0	0	0	-0.5	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Pctp	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0
Pcyox1	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0
Pcyt1a	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0
Pcyt1b	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0.5	0.5	0.5	0
Pdcd10	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Pdcd1lg2	0	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Pdcd4	0.5	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5
Pddc1	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Pde10a	0	0	0	-0.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pde1a	0	-0.5	0	0	0	0	-1.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	0
Pde2a	0	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Pde3b	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5
Pde4d	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5
Pde6d	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Pde7a	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5
Pde8a	-0.5	0	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Pdgfa	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Pdgfra	0	0	0	-0.5	0	0	-0.5	0	0	0	-0.5	0	0	0	0	0	0	0	0
Pdgfrb	0	-0.5	-0.5	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	0
Pdhx	0	-0.5	0	0	0	0	-0.5	0	0	0	-0.5	0	-0.5	0	0	0	0	0	0
Pdk1	0.5	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0
Pdk2	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0	0
Pdlim5	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Pdp1	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Pdpn	-0.5	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	0	0	0	0	-0.5
Pdrg1	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdxk	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Pdzk1ip1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0
Pecam1	0	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0
Peg3	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	0
Pepd	0	-0.5	-0.5	0	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Per1	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5
Per2	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	0	0	0	0	0	-0.5
Per3	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5
Perp	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pex26	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Pex3	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0
Pex7	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0
Pfdn4	-0.5	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Pfdn5	0	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0
Pfkp	-0.5	-0.5	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5
Pggt1b	0	-0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
Pgls	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Pglyrp1	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
Pgs1	0	-0.5	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	-0.5	0	-0.5	0	0	0	0
Phactr2	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0.5	0
Phf13	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-0.5
Phf14	0	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0	0
Phf21a	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0.5	0	0.5	0.5	0.5	0.5
Phf23	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	-0.5
Phkb	0.5	0.5	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5
Phldb1	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	0	0	0	0	-0.5
Phldb2	-0.5	-0.5	0	-0.5	0	-0.5	0	0	0	0	0	0	0	-0.5	-0.5	0	0	0	-0.5
Phlpp1	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	0	0	0	0	0	-0.5
Phyh	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
Pi16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0
Pi4k2a	-0.5	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	-0.5	-0.5	0	0	0	-0.5
Picalm	-0.5	-0.5	0	-0.5	0	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Pigh	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Pigm	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Pih1d1	0.5	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5
Pik3cb	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Pik3cd	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0.5
Pik3r5	-0.5	-0.5	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Pilra	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0
Pilrb2	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pim3	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0
Pip4k2a	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Pip4k2b	0.5	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5
Pip5k1a	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	0	-0.5	-0.5	-0.5	0	0	0	0
Pitpnc1	-0.5	-0.5	0	0	0	0	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Piwil2	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	0
Pkig	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Pkmyt1	0.5	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0
Pkn2	-0.5	-0.5	0	-0.5	0	0	-0.5	0	0	0	-0.5	0	-0.5	-0.5	-0.5	0	0	0	0
Pla2g16	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0
Pla2g4a	0	0	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0.5	0
Pla2r1	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plac8	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0.5
Plagl1	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0
Plat	0	-0.5	-0.5	-0.5	-0.5	0	-0.5	0	0	0	-0.5	0	-0.5	-0.5	0	0	0	0	0
Plau	0	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0.5	0.5	0
Plbd1	0.5	0.5	0	0.5	0	0	0.5	0	0.5	0.5	0	0	0.5	0	0	0	0.5	0	0
Plcb2	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plcb3	0.5	0.5	0.5	0.5	0	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0.5
Plce1	-0.5	0	0	-0.5	-0.5	0	-0.5	0	0	0	-0.5	-0.5	0	0	-0.5	0	0	0	-0.5
Plcl2	0	0.5	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5
Plcxd1	-0.5	-0.5	-0.5	0	0	0	-0.5	0	0	0	-0.5	0	-0.5	0	-0.5	0	0	0	-0.5
Pld1	0	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0.5	0.5	0.5
Pld3	0	-0.5	0	-0.5	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	-0.5
Pld4	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0.5	0	0.5	0	0	0
Plec	-0.5	-0.5	0	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5	-0.5	-0.5	-0.5	-0.5	0	0	0	-0.5
Plek2	0	0	0	-0.5	0	0	0	0	0	0	-0.5	-0.5	0	0	0	0	0	0	-0.5
Plekha6	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0
