	Ar	Ascl4	Batf3	Bmyc	E2f2	E2f7	E2f8	Egr2	Egr3	Elk3	Erg	Gtf3a	Hey1	Hlf	Hsf4	Irf4	Irf8	Klf10	Klf12	Lef1	Maz	Mlx	Mycn	Mzf1	Nfic	Nfil3	Nfkbia	Nfkbid	Nfkbil1	Nfyb	Nr1d1	Nr1i2	Nr4a1	Pbx2	Pparg	Rara	Rarg	Rbpj	Rorc	Runx2	Snai3	Sox9	Tbx21	Tfap4	Tfeb	Thap3	Thap4	Thra	Vdr	Zbtb14	Zbtb16	Zbtb32	Zbtb37	Zbtb7b	Zfp1	Zfp143	Zfp287	Zfp296	Zfp3	Zfp41	Zfp426	Zfp462	Zfp64	Zfp691	Zfp768	Zfp775	Zfp92	Zscan10
Fam162a	0	0	0	0	0	0	0	1.5	1.5	1.5	0	1.5	0	0	0	0	6.0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	1.5	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Fam188b	0	0	0	-1.5	-6.0	-6.0	-6.0	0	0	-1.5	0	-3.0	0	0	0	0	0	0	0	0	-1.5	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	-3.0	-1.5	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Fam19a3	0	0	0	0	1.5	1.5	1.5	4.5	4.5	3.0	0	4.5	0	0	0	0	0	0	0	1.5	1.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Fam26f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Fam43a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	-1.0	0	-1.0	-1.0	0	-1.0	0
Fam53b	0	0	0	1.5	2.0	2.0	2.0	4.5	4.5	1.5	0	7.0	0	0	0	0	1.5	1.5	0	2.0	1.5	0	0	7.0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	7.0	0	0	0	2.0	7.0	1.5	7.0	1.5	7.0	7.0	7.0	0	7.0	0	0	7.0	0	7.0
Fam64a	0	0	0	0	1.5	1.5	1.5	0	0	0	0	1.5	0	0	0	0	3.0	12.0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	1.5	1.5	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Fam65c	0	0	0	0	0	0	0	-3.0	-3.0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	-1.5	-1.5	0	0	-2.0	0	0	0	-1.5	0	0	0	0	0	-1.5	0	0	0	0	-1.5	-3.0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Fam69a	0	0	0	0	0	0	0	1.5	1.5	1.5	0	6.0	0	0	0	0	0	4.5	0	1.5	0	0	0	6.0	4.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	6.0	0	0	0	0	6.0	0	6.0	0	6.0	6.0	6.0	0	6.0	0	0	6.0	0	6.0
Fam71b	0	0	0	0	0	0	0	1.5	1.5	0	0	3.0	0	0	0	0	1.5	6.0	0	1.5	0	0	0	3.0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	3.0	0	0	0	0	3.0	1.5	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fam71f2	0	0	1.5	1.5	0	0	0	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	0	1.5	0	0	1.5	0	0	1.5	1.5	1.5	0	0	0	3.0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Fam72a	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam76a	0	0	0	0	-3.0	-3.0	-3.0	-3.0	-3.0	0	0	-3.0	0	0	0	0	-1.5	-3.0	0	-1.5	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	-3.0	-3.0	-1.5	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Fam78a	0	0	0	0	0	0	0	1.5	1.5	3.0	0	4.5	0	0	3.0	0	1.5	0	0	0	0	0	0	4.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Fam78b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Fam83g	0	0	0	-1.5	0	0	0	-3.0	-3.0	-1.5	0	-1.5	0	0	0	0	-2.0	-1.5	0	-1.5	0	-1.5	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Fam89a	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	8.0	0	0	0	1.5	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fam96a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fancd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fance	0	0	0	0	1.5	1.5	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fanci	0	0	0.5	0	0	0	0	0	0	0	0	0	-0.5	0	0	-0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fank1	0	0	0	0	0	0	0	0	0	-1.5	0	-1.5	0	0	0	0	-0.5	0	0	-0.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	-1.0	-1.0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Farp1	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	3.0	0	3.0	3.0	0	3.0	0
Fasl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fasn	0	0	0	-1.5	-6.0	-6.0	-6.0	-4.5	-4.5	-9.0	0	-6.0	0	0	0	0	-2.0	-9.5	0	-1.5	-1.5	0	0	-6.0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.0	0	-1.0	-1.0	-3.0	-6.0	0	-6.0	0	-6.0	-6.0	-6.0	0	-6.0	0	0	-6.0	0	-6.0
Fastkd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0.5	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbln1	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Fbn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl8	0	0	0	3.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.5	1.5	0	0	2.0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Fbxo17	0	0	0	1.5	0	0	0	3.0	3.0	0	0	3.0	0	0	0	0	3.0	4.5	0	0	1.5	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fbxo30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo31	0	0	0	0	1.5	1.5	1.5	3.0	3.0	0	0	4.5	0	0	0	0	1.5	4.5	0	0	0	0	0	4.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Fbxo34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxw10	0	0	0	-1.5	0	0	0	0	0	-1.5	0	-1.5	0	0	0	0	0	0	0	-0.5	-1.5	0	0	-1.5	-3.0	0	-1.5	-1.5	-1.5	-2.0	0	0	0	0	-0.5	-0.5	-0.5	0	0	-2.0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	-3.0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Fbxw4	0	0	1.5	1.5	0	0	0	1.5	1.5	7.5	0	3.0	0	0	1.5	0	0	3.0	0	1.5	1.5	0	0	3.0	1.5	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fbxw9	0	0	0	0	0	0	0	0	0	-9.0	0	-3.0	0	0	0	0	-0.5	0	0	-1.5	0	0	0	-3.0	0	0	-1.5	-1.5	-1.5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	-1.0	-1.0	-1.5	-3.0	-1.5	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Fcgrt	0	0	0	-1.5	-1.5	-1.5	-1.5	-3.0	-3.0	0	0	-1.5	0	0	0	0	-1.5	-6.0	0	-1.5	0	-1.5	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.5	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Fcrl6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fcrla	0	0	0	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fermt3	0	0	0	0	0	0	0	4.5	4.5	3.0	0	3.0	0	0	0	0	1.5	6.0	0	1.5	0	0	0	3.0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.5	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fgf11	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	-8.0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Fgf13	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl2	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0.5	3.0	0	1.5	1.5	0	0	3.0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	3.0	0	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Fhod1	0	0	1.5	0	6.0	6.0	6.0	1.5	1.5	0	0	1.5	0	0	0	0	4.5	0	0	0	0	0	0	1.5	0	0	1.5	1.5	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Fibcd1	0	0	0	0	1.5	1.5	1.5	0	0	0	0	2.0	0	0	0	0	3.0	0	0	3.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	2.0	0	2.0	2.0	2.0	0	2.0	0	0	2.0	0	2.0
Filip1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fkbp1a	0	0	1.5	3.0	0	0	0	3.0	3.0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1.5	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Flcn	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-3.0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Flnb	0	0	0	-1.5	0	0	0	0	0	-1.5	0	-3.5	0	0	0	0	-0.5	-0.5	0	0	0	0	0	-3.5	0	0	-1.5	-1.5	-1.5	0	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.5	0	0	0	-0.5	-3.5	0	-3.5	0	-3.5	-3.5	-3.5	0	-3.5	0	0	-3.5	0	-3.5
Flot1	0	0	0	1.5	6.0	6.0	6.0	3.0	3.0	0	0	3.0	0	0	0	0	1.5	12.0	0	1.5	1.5	1.5	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	6.0	0	0	0	0	3.0	0	0	0	1.5	3.0	1.5	3.0	0	3.0	3.0	3.0	0	3.0	0	0	3.0	0	3.0
Flt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flt3	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flt4	0	0	0	0	-3.0	-3.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmn1	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmnl2	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmo5	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	-3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0
Fndc3b	0	0	0	0	-1.5	-1.5	-1.5	-4.5	-4.5	0	0	-6.0	0	0	0	0	0	-1.5	0	0	-1.5	0	0	-6.0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	-6.0	0	0	0	0	-6.0	0	-6.0	0	-6.0	-6.0	-6.0	0	-6.0	0	0	-6.0	0	-6.0
Fndc5	0	0	0	0	0	0	0	-1.5	-1.5	0	0	-1.5	0	0	0	0	0	-1.5	0	0	0	0	0	-1.5	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Folr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	-0.5	0	-0.5	-0.5	0	-0.5	0
Foxk1	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	3.0	1.5	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	3.5	0	3.5	0	3.5	3.5	3.5	0	3.5	0	0	3.5	0	3.5
Foxk2	0	0	0	0	6.0	6.0	6.0	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Foxo1	0	0	0	0	-4.5	-4.5	-4.5	0	0	0	0	-2.0	0	0	0	0	-0.5	0	0	0	-1.5	0	0	-2.0	0	0	0	0	0	0	0	0	-1.5	0	0	-1.0	-1.0	-0.5	0	-1.5	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	-2.0	0	-2.0	0	-2.0	-2.0	-2.0	0	-2.0	0	0	-2.0	0	-2.0
Foxo3	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	-1.5	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foxp1	0	0	0	0	0	0	0	-3.0	-3.0	0	0	-4.5	0	0	0	0	-0.5	0	0	0	0	0	0	-4.5	0	0	-1.5	-1.5	-1.5	0	0	0	0	0	-0.5	0	0	-1.5	0	0	-3.0	0	0	-1.5	0	0	0	0	0	-4.5	0	0	0	0	-4.5	-1.5	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Frat2	0	0	0	0	-3.0	-3.0	-3.0	0	0	0	0	-1.5	0	0	0	0	0	-1.5	0	0	-1.5	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-1.5	-1.5	-1.5	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Frmd4a	0	0	0	0	0	0	0	0	0	1.5	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	1.5	0	1.5	1.5	1.5	0	1.5	0	0	1.5	0	1.5
Frmd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0	0	0	0	0	0	0	0	-2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frmd6	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	-1.5	-1.0	0	0	0	0	0	0	-1.5	0	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	0	-1.5	0	-1.5	0	-1.5	-1.5	-1.5	0	-1.5	0	0	-1.5	0	-1.5
Frmd8	0	0	0	0	1.5	1.5	1.5	6.0	6.0	1.5	0	4.5	0	0	0	0	1.5	4.5	0	1.5	0	0	0	4.5	0	0	0	0	0	0	0	1.5	0	0	0	3.0	3.0	0	0	0	0	0	0	1.5	0	1.5	1.5	0	0	4.5	0	0	0	1.5	4.5	0	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Fry	0	0	0	0	4.5	4.5	4.5	3.0	3.0	0	0	4.5	0	0	0	0	3.0	9.0	0	0	1.5	0	0	4.5	0	0	0	0	0	3.0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	4.5	0	0	0	1.5	4.5	1.5	4.5	0	4.5	4.5	4.5	0	4.5	0	0	4.5	0	4.5
Fryl	0	-1.5	0	0	0	0	0	-4.5	-4.5	0	0	-5.0	0	0	0	0	-0.5	-3.0	0	-0.5	0	0	0	-5.0	0	0	0	0	0	0	0	-1.5	0	0	-0.5	0	0	0	0	-0.5	0	0	0	0	0	0	0	0	0	-5.0	0	0	0	0	-5.0	0	-5.0	-0.5	-5.0	-5.0	-5.0	0	-5.0	0	0	-5.0	0	-5.0
Fus	0	0	0	0	-6.0	-6.0	-6.0	-6.0	-6.0	0	0	-4.5	0	0	0	0	-1.5	-6.0	0	-1.5	-3.0	0	0	-4.5	0	0	0	0	0	0	0	-1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.5	0	0	0	-3.0	-4.5	-1.5	-4.5	0	-4.5	-4.5	-4.5	0	-4.5	0	0	-4.5	0	-4.5
Fut7	0	0	1.5	1.5	0	0	0	3.0	3.0	0	0	9.5	0	0	0	0	0	1.5	0	0	1.5	0	0	9.5	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	9.5	0	1.5	1.5	1.5	9.5	1.5	9.5	0	9.5	9.5	9.5	0	9.5	0	0	9.5	0	9.5
Fxyd3	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.0	0	0	0	0	-3.0	0	-3.0	0	-3.0	-3.0	-3.0	0	-3.0	0	0	-3.0	0	-3.0
Fxyd5	0	0	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	1.5	0	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
