	Batf	Bcl3	Ebf1	Fosl2	Gata2	Hey1	Hivep1	Jdp2	Klf12	Klf5	Nfe2l2	Nfkb1	Nfkb2	Nr2f2	Nr4a3	Pparg	Prdm1	Rarg	Rel	Rela	Relb	Rest	Stat3	Tcf7l2	Zbtb7a	Zfp281
Lilrb4	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Lima1	0	0.5	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Limch1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limd1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Lin37	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Lingo1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Lix1l	0	0	0	1.5	0	0	0	0	0	0.5	1.0	0.5	0	0	0	0	1.0	0	0.5	0.5	0	0	0.5	1.0	0	0.5
Llgl2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Lmna	0	0	0.5	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Lmnb1	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	1.5	0	0.5	0.5	0	0.5	0.5
Lmo4	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Lmo7	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmod1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Lnx2	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Loc106740	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Lonrf1	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Loxl2	0	0.5	0	0	1.0	0.5	0	1.0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Lpar2	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0.5
Lpar3	0	0.5	0.5	0.5	0	0.5	0	0	0	0	1.0	0.5	0	0	0	0	0	1.0	0	0	0	0.5	0.5	0	0.5	0.5
Lpcat1	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Lphn2	0	0.5	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Lrg1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Lrig1	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Lrp1	0	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	1.5	0	0.5	0.5	0	0.5	0.5
Lrp12	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Lrp2bp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5
Lrp8	0	0	0.5	1.5	1.0	0.5	0	0	0.5	0.5	1.0	0	0	0	0	0	0	0	0	0.5	0	0	1.5	0	0.5	0.5
Lrrc16a	0	0	0.5	0	1.0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	1.0	0	1.5	0	0.5	1.5	0	0	0.5
Lrrc3	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5
Lrrc32	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Lrrc41	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Lrrc49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Lrrc58	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Lrrc59	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Lrrc8d	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Lrrfip1	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Lrrfip2	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Lsr	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Ltb4r1	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Ltbp1	0	0	0	0	0	0	1.0	0	0	0	0	1.5	1.0	1.0	1.0	0	0	0	1.5	1.5	1.0	0.5	0	0	0	0
Ltbp3	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0.5	0	1.0	0	0
Ltbp4	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Luzp1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Ly6a	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ly75	0	0	0.5	0	0	0.5	0	0	0.5	0	0	1.5	0	1.0	1.0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Ly96	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Lynx1	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Lyrm1	1.0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Lyve1	0	0.5	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Lzic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Macrod2	0	1.5	0.5	0.5	0	0	0	1.0	0	0.5	0	1.5	1.0	0	0	0	0	0	0.5	1.5	0	0.5	1.5	0	0	0.5
Madcam1	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Madd	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Magee1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Magi1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Malat1	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Mall	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Malt1	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Mamdc2	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maml2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Mamld1	0	0	0	0	0	0	1.0	0	0.5	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Man1a	1.0	0.5	0.5	1.5	1.0	0.5	0	1.0	0	0.5	1.0	0.5	0	0	0	0	1.0	1.0	0	0.5	0	0.5	1.5	1.0	0	0.5
Maoa	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Map2k3	0	0.5	0	1.5	1.0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Map2k4	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Map3k1	0	0.5	0.5	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5
Map3k14	0	0.5	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0.5
Map3k6	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Map3k7	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0
Map4k4	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mapk1ip1l	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Mapk6	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	1.5	0	0.5	1.5	0	0	0.5
Mapk8ip3	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mapkapk3	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0.5
Mapre2	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0
Mapt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
March8	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Marcks	0	1.5	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	1.5	0.5	0	0.5	0.5	0	0.5	0.5
Marcksl1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Mark3	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Mast4	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Mat2a	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5
Matn2	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5
Mbd1	1.0	0	0	1.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mboat1	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Mbp	0	0.5	0.5	0.5	0	0	1.0	0	0.5	0.5	0	1.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mcam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Mcoln2	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0
Mdfic	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Mdn1	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mecp2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Med13	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Med19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0.5
Med20	0	0	0	0.5	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Med22	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Med26	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0.5
Med4	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Mertk	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Mesdc1	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Met	0	1.5	0.5	0.5	0	0.5	0	0	0.5	0	0	1.5	1.0	0	0	0	0	0	0	1.5	1.0	0.5	0.5	0	0.5	0.5
Metap1	0	0.5	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Mettl2	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Mettl6	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0.5
Mex3b	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mex3c	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mfap3l	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Mfap5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mfhas1	0	0.5	0.5	0.5	1.0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Mfsd11	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mfsd2a	0	0	0	1.5	0	0	0	0	0.5	0.5	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Mfsd6	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Mfsd6l	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0
Mfsd7b	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Mgll	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgst3	0	0	0	1.5	1.0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Micall1	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Mid2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Mier3	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Mif4gd	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mir155	0	0	0.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir17	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mir1949	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Mir3064	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Mir3109	1.0	0	0	0.5	0	0	0	0	0.5	0.5	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0.5	0	0	0.5
Mis12	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mkl1	0	0	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0.5
Mllt11	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mllt3	0	0	0.5	1.5	1.0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	1.0	0	0	0.5	0	0.5	0.5	0	0	0.5
Mllt6	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0.5
Mmp13	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Mmp14	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mmp17	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Mmp19	0	0	0.5	0.5	0	0	0	0	0	0.5	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0.5	0.5	0	0.5	0.5
Mmp2	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0.5
Mmp25	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mmrn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Mon1a	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5
Mon1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.5	0	0.5	0.5
Morn3	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mospd4	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5
Mphosph10	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5
Mphosph8	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Mpp5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mpp7	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0
Mrc1	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0
Mreg	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Mrpl39	0	0	0.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps27	0	0	0.5	0	0	0.5	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mrps7	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Ms4a4c	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Ms4a8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5
Msi2	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0	0.5
Msl2	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Msr1	1.0	0	0	1.5	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Msrb3	0	0	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Mst1	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5
Mt1	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.5	0	0	0	0
Mt2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0.5	0	0	0	0
Mtcp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Mtf1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Mtf2	0	0	0	0.5	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Mtfr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Mthfd2l	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Mthfs	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0
Mtif3	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0
Mtmr11	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Mtmr12	0	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Mtmr6	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0
Mtor	0	0.5	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5
Muc13	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mul1	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
Mustn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
Mvp	0	0.5	0	0	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0.5	0
Mxd1	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Mxi1	0	1.5	0	0	0	0.5	1.0	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0.5	0	0.5	0.5	0	0	0.5
Mxra8	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0.5	0.5
Myh11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0
Myl4	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Myl9	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo10	0	0	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Myo1b	0	0	0	0.5	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Myo1c	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Myo1e	0	0	0	0	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0.5	1.5	0	0.5	1.5	0	0	0.5
Myo1g	0	0	0.5	0.5	0	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0
Myo5c	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Myrip	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0.5
Mysm1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
N4bp1	1.0	0	0	1.5	1.0	0	0	0	0.5	0.5	0	1.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
N4bp3	0	0.5	0	0.5	0	0.5	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
Naa15	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Naa20	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
Naa30	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
Nab2	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0.5	0	0.5	0.5
Nabp1	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0
Nacc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
Nae1	0	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5
Nans	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.5
Nav2	1.0	0.5	0.5	1.5	1.0	0.5	0	1.0	0.5	0.5	1.0	0	0	0	0	0	0	0	0	0.5	0	0.5	1.5	1.0	0.5	0.5
